update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,161,1.610000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,61,0,0,0,9,0,0,15.942333,0.157667,0.157667,0.650000,0.876923,-1,-1,-1,-1,-1,0.097930
10,183,0,5732,31.322404,0.000000,30.000000,-1,40.003664,40.003664,-1,6,0,1221,0,0,0,420,0,66,8.835761,3.116880,3.116880,0.819672,0.926448,-1,-1,-1,-1,-1,0.099510
20,174,0,7536,43.310345,0.000000,30.000000,-1,40.001990,40.001990,-1,4,0,528,11,0,288,314,0,49,7.623743,5.404992,5.404992,0.936782,0.965771,-1,-1,-1,-1,-1,0.124797
30,149,0,6616,44.402685,0.000000,30.000000,-1,40.008767,40.008767,-1,5,0,423,9,0,251,360,0,78,7.467521,5.856864,5.856864,0.966443,0.953371,-1,-1,-1,-1,-1,0.131903
40,138,0,5854,42.420290,0.000000,30.000000,-1,40.012983,40.012983,-1,9,0,656,3,0,291,289,0,93,7.385210,5.351505,5.351505,0.963768,0.912323,-1,-1,-1,-1,-1,0.126154
50,122,0,5745,47.090164,0.000000,30.000000,-1,40.008355,40.008355,-1,2,0,444,7,0,189,272,0,24,7.990137,6.285820,6.285820,0.991803,0.968792,-1,-1,-1,-1,-1,0.133485
60,113,0,5250,46.460177,0.000000,30.000000,-1,40.011429,40.011429,-1,1,0,490,4,0,236,251,0,14,8.528584,6.338673,6.338673,0.982301,0.979012,-1,-1,-1,-1,-1,0.136432
70,96,0,4355,45.364583,0.000000,30.000000,-1,39.984845,39.984845,-1,5,0,362,9,0,155,104,0,58,8.619951,6.498104,6.498104,0.979167,0.928906,-1,-1,-1,-1,-1,0.143242
80,91,0,4031,44.296703,0.000000,30.000000,-1,39.994294,39.994294,-1,3,0,463,5,0,154,152,0,39,8.315220,5.530934,5.530934,0.989011,0.948697,-1,-1,-1,-1,-1,0.124861
90,89,0,3909,43.921348,0.000000,30.000000,-1,40.005628,40.005628,-1,6,0,291,5,0,139,211,0,78,7.548951,5.971648,5.971648,0.988764,0.916305,-1,-1,-1,-1,-1,0.135962
100,79,0,3774,47.772152,0.000000,30.000000,-1,40.014308,40.014308,-1,2,0,318,2,0,148,126,0,21,8.740717,7.082068,7.082068,1.000000,0.955470,-1,-1,-1,-1,-1,0.148247
110,73,0,3315,45.410959,0.000000,30.000000,-1,40.016893,40.016893,-1,3,0,314,5,0,116,288,0,31,8.164658,6.310228,6.310228,1.000000,0.938223,-1,-1,-1,-1,-1,0.138958
120,84,0,3836,45.666667,0.000000,30.000000,-1,40.024244,40.024244,-1,5,0,363,3,0,162,137,0,73,8.334722,6.466865,6.466865,1.000000,0.920473,-1,-1,-1,-1,-1,0.141610
130,84,0,3869,46.059524,0.000000,30.000000,-1,40.040837,40.040837,-1,4,0,422,4,0,146,100,0,48,9.022421,6.374405,6.374405,1.000000,0.933573,-1,-1,-1,-1,-1,0.138395
140,86,0,3853,44.802326,0.000000,30.000000,-1,40.050091,40.050091,-1,7,0,443,4,0,145,187,0,65,7.780213,5.921337,5.921337,1.000000,0.896736,-1,-1,-1,-1,-1,0.132166
150,85,0,4113,48.388235,0.000000,30.000000,-1,40.041575,40.041575,-1,0,0,392,2,0,151,208,0,0,8.709176,6.741804,6.741804,1.000000,0.978434,-1,-1,-1,-1,-1,0.139327
160,86,0,4034,46.906977,0.000000,30.000000,-1,40.019088,40.019088,-1,3,0,310,5,0,137,168,0,36,8.140310,6.549612,6.549612,1.000000,0.942384,-1,-1,-1,-1,-1,0.139630
170,97,0,4420,45.567010,0.000000,30.000000,-1,40.031222,40.031222,-1,5,0,473,2,0,188,352,0,70,7.992491,6.131220,6.131220,1.000000,0.921542,-1,-1,-1,-1,-1,0.134554
180,83,0,3880,46.746988,0.000000,30.000000,-1,40.015464,40.015464,-1,4,0,253,7,0,135,144,0,64,8.960000,7.385382,7.385382,1.000000,0.923808,-1,-1,-1,-1,-1,0.157986
190,99,0,4499,45.444444,0.000000,30.000000,-1,40.000889,40.000889,-1,3,0,537,7,0,164,152,0,41,8.303670,5.820909,5.820909,1.000000,0.942412,-1,-1,-1,-1,-1,0.128088
200,96,0,4428,46.125000,0.000000,30.000000,-1,40.008356,40.008356,-1,4,0,413,6,0,188,99,0,55,7.861215,6.079757,6.079757,1.000000,0.927978,-1,-1,-1,-1,-1,0.131810
210,86,0,4107,47.755814,0.000000,30.000000,-1,39.976625,39.976625,-1,2,0,262,9,0,184,198,0,25,8.525969,6.977907,6.977907,1.000000,0.946957,-1,-1,-1,-1,-1,0.146116
220,82,0,3873,47.231707,0.000000,30.000000,-1,40.009553,40.009553,-1,1,0,326,5,0,158,91,0,10,8.196057,6.275488,6.275488,1.000000,0.956131,-1,-1,-1,-1,-1,0.132866
230,70,0,3294,47.057143,0.000000,30.000000,-1,40.024287,40.024287,-1,3,0,379,6,0,116,134,0,49,8.615857,6.479381,6.479381,1.000000,0.924725,-1,-1,-1,-1,-1,0.137692
240,70,0,3080,44.000000,0.000000,30.000000,-1,40.056169,40.056169,-1,5,0,298,1,0,139,50,0,51,8.330286,6.241143,6.241143,1.000000,0.895881,-1,-1,-1,-1,-1,0.141844
250,61,0,2794,45.803279,0.000000,30.000000,-1,40.080530,40.080530,-1,4,0,199,10,0,98,109,0,57,8.717814,6.965246,6.965246,1.000000,0.908502,-1,-1,-1,-1,-1,0.152069
260,64,0,3074,48.031250,0.000000,30.000000,-1,40.070592,40.070592,-1,0,0,405,4,0,127,118,0,0,9.386042,6.707708,6.707708,1.000000,0.968497,-1,-1,-1,-1,-1,0.139653
270,68,0,3144,46.235294,0.000000,30.000000,-1,40.077926,40.077926,-1,4,0,317,2,0,124,149,0,45,8.762010,6.630147,6.630147,1.000000,0.904850,-1,-1,-1,-1,-1,0.143400
280,70,0,3330,47.571429,0.000000,30.000000,-1,40.103303,40.103303,-1,1,0,305,4,0,116,25,0,12,9.043571,7.004048,7.004048,1.000000,0.955826,-1,-1,-1,-1,-1,0.147232
290,70,0,3144,44.914286,0.000000,30.000000,-1,40.132634,40.132634,-1,5,0,192,2,0,105,86,0,71,8.937476,7.205381,7.205381,1.000000,0.900756,-1,-1,-1,-1,-1,0.160425
300,76,0,3473,45.697368,0.000000,30.000000,-1,40.133026,40.133026,-1,3,0,276,4,0,105,196,0,29,8.301075,6.348048,6.348048,1.000000,0.920058,-1,-1,-1,-1,-1,0.138915
310,68,0,3030,44.558824,0.000000,30.000000,-1,40.137624,40.137624,-1,6,0,281,3,0,137,122,0,74,8.306618,6.399265,6.399265,1.000000,0.875379,-1,-1,-1,-1,-1,0.143614
320,72,0,3246,45.083333,0.000000,30.000000,-1,40.134319,40.134319,-1,3,0,385,2,0,129,80,0,36,8.619213,6.241898,6.241898,1.000000,0.920314,-1,-1,-1,-1,-1,0.138452
330,70,0,3225,46.071429,0.000000,30.000000,-1,40.152248,40.152248,-1,4,0,210,3,0,131,146,0,48,8.153333,6.632381,6.632381,1.000000,0.906544,-1,-1,-1,-1,-1,0.143959
340,78,0,3693,47.346154,0.000000,30.000000,-1,40.147847,40.147847,-1,3,0,251,0,0,136,104,0,24,8.508333,6.876282,6.876282,1.000000,0.927954,-1,-1,-1,-1,-1,0.145234
350,79,0,3605,45.632911,0.000000,30.000000,-1,40.114008,40.114008,-1,4,0,275,4,0,133,110,0,37,8.860253,6.899241,6.899241,1.000000,0.916671,-1,-1,-1,-1,-1,0.151190
360,84,0,3841,45.726190,0.000000,30.000000,-1,40.098152,40.098152,-1,4,0,322,7,0,167,96,0,40,8.525476,6.522143,6.522143,1.000000,0.915989,-1,-1,-1,-1,-1,0.142635
370,62,0,2895,46.693548,0.000000,30.000000,-1,40.086010,40.086010,-1,1,0,298,2,0,106,75,0,12,9.074651,6.624274,6.624274,1.000000,0.950111,-1,-1,-1,-1,-1,0.141867
380,65,0,2906,44.707692,0.000000,30.000000,-1,40.096008,40.096008,-1,5,0,228,1,0,124,80,0,62,8.152256,6.411846,6.411846,1.000000,0.892168,-1,-1,-1,-1,-1,0.143417
390,66,0,3221,48.803030,0.000000,30.000000,-1,40.067681,40.067681,-1,0,0,271,0,0,159,120,0,0,8.808535,7.050051,7.050051,1.000000,0.963754,-1,-1,-1,-1,-1,0.144459
400,63,0,3003,47.666667,0.000000,30.000000,-1,40.056943,40.056943,-1,2,0,201,2,0,104,67,0,23,8.208968,6.738122,6.738122,1.000000,0.938505,-1,-1,-1,-1,-1,0.141359
410,65,0,2846,43.784615,0.000000,30.000000,-1,40.071328,40.071328,-1,6,0,294,0,0,115,146,0,82,8.356513,6.258872,6.258872,1.000000,0.870498,-1,-1,-1,-1,-1,0.142947
420,72,0,3474,48.250000,0.000000,30.000000,-1,40.063903,40.063903,-1,1,0,311,1,0,137,160,0,10,9.158981,6.859537,6.859537,1.000000,0.946425,-1,-1,-1,-1,-1,0.142167
430,77,0,3439,44.662338,0.000000,30.000000,-1,40.064844,40.064844,-1,5,0,293,3,0,132,212,0,55,8.768398,6.512987,6.512987,1.000000,0.895997,-1,-1,-1,-1,-1,0.145827
440,72,0,3203,44.486111,0.000000,30.000000,-1,40.037777,40.037777,-1,7,0,253,5,0,130,88,0,94,8.246898,6.429028,6.429028,1.000000,0.865912,-1,-1,-1,-1,-1,0.144518
450,74,0,3331,45.013514,0.000000,30.000000,-1,40.037826,40.037826,-1,5,0,263,3,0,127,26,0,71,9.184414,6.986757,6.986757,1.000000,0.894305,-1,-1,-1,-1,-1,0.155215
460,81,0,3857,47.617284,0.000000,30.000000,-1,40.027742,40.027742,-1,2,0,311,5,0,146,93,0,23,8.666667,6.847737,6.847737,1.000000,0.938491,-1,-1,-1,-1,-1,0.143808
470,83,0,3815,45.963855,0.000000,30.000000,-1,40.044823,40.044823,-1,1,0,441,1,0,170,222,0,12,8.857631,6.242771,6.242771,1.000000,0.935969,-1,-1,-1,-1,-1,0.135819
480,80,0,3535,44.187500,0.000000,30.000000,-1,39.986704,39.986704,-1,7,0,413,1,0,135,181,0,87,8.743458,6.298208,6.298208,1.000000,0.869880,-1,-1,-1,-1,-1,0.142534
490,80,0,3613,45.162500,0.000000,30.000000,-1,39.964849,39.964849,-1,5,0,311,2,0,106,107,0,69,7.671625,5.911708,5.911708,1.000000,0.900927,-1,-1,-1,-1,-1,0.130899
500,83,0,3968,47.807229,0.000000,30.000000,-1,39.988155,39.988155,-1,1,0,329,5,0,137,113,0,14,9.598353,7.510080,7.510080,1.000000,0.948037,-1,-1,-1,-1,-1,0.157091
