update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,170,1.700000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,70,0,0,0,5,0,0,17.097333,0.169333,0.169333,0.680000,0.911765,-1,-1,-1,-1,-1,0.099608
10,195,0,6741,34.569231,0.000000,30.000000,-1,40.002077,40.002077,-1,3,0,736,0,0,0,373,0,28,8.376991,3.761470,3.761470,0.866667,0.878113,-1,-1,-1,-1,-1,0.108810
20,296,0,12979,43.847973,0.000000,30.000000,-1,40.005239,40.005239,-1,12,0,1572,7,0,428,922,0,170,6.187096,4.167634,4.167634,0.976351,0.949528,-1,-1,-1,-1,-1,0.095047
30,331,0,14580,44.048338,0.000000,30.000000,-1,40.008025,40.008025,-1,24,0,1573,21,0,489,1342,0,309,5.311440,3.911118,3.911118,1.000000,0.916509,-1,-1,-1,-1,-1,0.088791
40,370,0,16602,44.870270,0.000000,30.000000,-1,40.008312,40.008312,-1,17,0,1653,12,0,613,1362,0,200,5.138072,3.725892,3.725892,1.000000,0.940167,-1,-1,-1,-1,-1,0.083037
50,387,0,17151,44.317829,0.000000,30.000000,-1,40.006647,40.006647,-1,29,0,1667,16,0,662,1479,0,386,4.813592,3.677979,3.677979,1.000000,0.912325,-1,-1,-1,-1,-1,0.082991
60,382,0,17432,45.633508,0.000000,30.000000,-1,40.011072,40.011072,-1,17,0,1565,11,0,684,1336,0,233,5.155614,3.955206,3.955206,1.000000,0.940866,-1,-1,-1,-1,-1,0.086673
70,386,0,17946,46.492228,0.000000,30.000000,-1,40.004179,40.004179,-1,14,0,1729,18,0,684,1279,0,173,5.126703,3.896613,3.896613,1.000000,0.947891,-1,-1,-1,-1,-1,0.083812
80,395,0,17987,45.536709,0.000000,30.000000,-1,39.999333,39.999333,-1,21,0,1580,14,0,709,1571,0,286,5.021936,3.814351,3.814351,1.000000,0.929464,-1,-1,-1,-1,-1,0.083764
90,412,0,19275,46.783981,0.000000,30.000000,-1,39.992685,39.992685,-1,10,0,1741,21,0,687,1716,0,128,4.696101,3.581754,3.581754,1.000000,0.955035,-1,-1,-1,-1,-1,0.076559
