update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,167,1.670000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,67,0,0,0,4,0,0,16.367333,0.166000,0.166000,0.650000,0.969231,-1,-1,-1,-1,-1,0.099401
10,184,0,5135,27.907609,0.000000,30.000000,-1,40.003311,40.003311,-1,14,0,736,0,0,0,404,0,170,8.464058,3.117464,3.117464,0.766304,0.778286,-1,-1,-1,-1,-1,0.111707
20,175,0,7497,42.840000,0.000000,30.000000,-1,39.998933,39.998933,-1,4,0,574,10,0,267,368,0,48,7.677148,5.370471,5.370471,0.931429,0.954944,-1,-1,-1,-1,-1,0.125361
30,158,0,7131,45.132911,0.000000,30.000000,-1,39.993409,39.993409,-1,2,0,662,11,0,215,462,0,28,8.036709,5.617300,5.617300,0.968354,0.973151,-1,-1,-1,-1,-1,0.124461
40,143,0,6304,44.083916,0.000000,30.000000,-1,39.990324,39.990324,-1,4,0,605,10,0,279,325,0,33,7.502408,5.222534,5.222534,0.972028,0.936158,-1,-1,-1,-1,-1,0.118468
50,133,0,5970,44.887218,0.000000,30.000000,-1,40.002680,40.002680,-1,8,0,394,8,0,231,247,0,96,7.388622,5.969774,5.969774,0.984962,0.924122,-1,-1,-1,-1,-1,0.132995
60,118,0,5385,45.635593,0.000000,30.000000,-1,39.988487,39.988487,-1,3,0,482,5,0,205,253,0,29,8.498588,6.473164,6.473164,1.000000,0.957303,-1,-1,-1,-1,-1,0.141845
70,118,0,5317,45.059322,0.000000,30.000000,-1,39.985330,39.985330,-1,8,0,486,5,0,222,244,0,95,8.439011,6.504492,6.504492,1.000000,0.912328,-1,-1,-1,-1,-1,0.144354
80,108,0,5108,47.296296,0.000000,30.000000,-1,39.997259,39.997259,-1,3,0,443,8,0,170,340,0,31,8.334568,6.449383,6.449383,1.000000,0.953670,-1,-1,-1,-1,-1,0.136361
90,109,0,5024,46.091743,0.000000,30.000000,-1,40.017715,40.017715,-1,6,0,523,4,0,211,216,0,89,7.161162,5.575841,5.575841,1.000000,0.924987,-1,-1,-1,-1,-1,0.120973
100,98,0,4583,46.765306,0.000000,30.000000,-1,40.031202,40.031202,-1,4,0,383,3,0,188,370,0,45,8.602653,6.873537,6.873537,1.000000,0.937083,-1,-1,-1,-1,-1,0.146979
110,94,0,4299,45.734043,0.000000,30.000000,-1,40.025122,40.025122,-1,5,0,485,6,0,196,221,0,67,8.337199,6.113156,6.113156,1.000000,0.922128,-1,-1,-1,-1,-1,0.133668
120,80,0,3843,48.037500,0.000000,30.000000,-1,40.029925,40.029925,-1,3,0,196,7,0,150,136,0,38,7.907542,6.738292,6.738292,1.000000,0.937101,-1,-1,-1,-1,-1,0.140271
