update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,157,1.570000,0.000000,30.000000,-1,40.006369,40.006369,-1,0,0,57,0,0,0,3,0,0,15.196600,0.153400,0.153400,0.610000,1.000000,-1,-1,-1,-1,-1,0.097707
10,195,0,6106,31.312821,0.000000,30.000000,-1,40.004586,40.004586,-1,6,0,915,0,0,0,240,0,67,8.050704,3.151005,3.151005,0.825641,0.879252,-1,-1,-1,-1,-1,0.100630
20,276,0,11366,41.181159,0.000000,30.000000,-1,40.010030,40.010030,-1,12,0,1414,7,0,358,650,0,136,6.214448,3.992074,3.992074,0.981884,0.921627,-1,-1,-1,-1,-1,0.096939
30,327,0,14282,43.675841,0.000000,30.000000,-1,40.010293,40.010293,-1,28,0,1295,13,0,469,1190,0,342,5.455528,4.111241,4.111241,1.000000,0.901469,-1,-1,-1,-1,-1,0.094131
40,373,0,16703,44.780161,0.000000,30.000000,-1,40.011255,40.011255,-1,21,0,1393,18,0,636,1178,0,260,5.133314,3.884559,3.884559,1.000000,0.930214,-1,-1,-1,-1,-1,0.086747
50,392,0,17855,45.548469,0.000000,30.000000,-1,40.015570,40.015570,-1,15,0,1827,23,0,696,1427,0,188,5.009153,3.686911,3.686911,1.000000,0.947640,-1,-1,-1,-1,-1,0.080945
60,408,0,18250,44.730392,0.000000,30.000000,-1,40.013479,40.013479,-1,25,0,1442,18,0,683,1451,0,307,4.932764,3.818637,3.818637,1.000000,0.921889,-1,-1,-1,-1,-1,0.085370
70,413,0,18811,45.547215,0.000000,30.000000,-1,40.019988,40.019988,-1,24,0,1616,17,0,695,1649,0,300,4.898615,3.740610,3.740610,1.000000,0.925168,-1,-1,-1,-1,-1,0.082126
80,421,0,19048,45.244656,0.000000,30.000000,-1,40.021000,40.021000,-1,20,0,1672,15,0,779,1357,0,269,4.738131,3.569018,3.569018,1.000000,0.934280,-1,-1,-1,-1,-1,0.078883
90,429,0,19743,46.020979,0.000000,30.000000,-1,40.017221,40.017221,-1,18,0,1660,20,0,740,1948,0,229,4.881077,3.754953,3.754953,1.000000,0.939365,-1,-1,-1,-1,-1,0.081592
100,422,0,19291,45.713270,0.000000,30.000000,-1,40.012389,40.012389,-1,15,0,1856,16,0,697,1825,0,180,4.931122,3.615707,3.615707,1.000000,0.942470,-1,-1,-1,-1,-1,0.079095
110,413,0,18939,45.857143,0.000000,30.000000,-1,40.017160,40.017160,-1,17,0,1742,19,0,789,1664,0,212,4.775639,3.638290,3.638290,1.000000,0.936194,-1,-1,-1,-1,-1,0.079340
120,413,0,18962,45.912833,0.000000,30.000000,-1,40.021359,40.021359,-1,18,0,1705,6,0,732,1732,0,212,5.055595,3.891482,3.891482,1.000000,0.933110,-1,-1,-1,-1,-1,0.084758
130,421,0,19436,46.166271,0.000000,30.000000,-1,40.013223,40.013223,-1,17,0,1654,11,0,694,1383,0,205,4.869397,3.730535,3.730535,1.000000,0.934000,-1,-1,-1,-1,-1,0.080806
140,411,0,18686,45.464720,0.000000,30.000000,-1,40.012630,40.012630,-1,21,0,1753,27,0,734,1201,0,271,4.817050,3.612101,3.612101,1.000000,0.920729,-1,-1,-1,-1,-1,0.079448
