update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,173,1.730000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,73,0,0,0,2,0,0,16.862000,0.171333,0.171333,0.640000,0.937500,-1,-1,-1,-1,-1,0.099037
10,197,0,6589,33.446701,0.000000,30.000000,-1,39.996054,39.996054,-1,4,0,892,0,0,0,465,0,58,8.472484,3.615503,3.615503,0.842640,0.870436,-1,-1,-1,-1,-1,0.108097
20,294,0,12246,41.653061,0.000000,30.000000,-1,39.997387,39.997387,-1,9,0,1662,9,0,439,944,0,115,6.278700,3.837756,3.837756,0.952381,0.944637,-1,-1,-1,-1,-1,0.092136
30,324,0,14006,43.228395,0.000000,30.000000,-1,40.002213,40.002213,-1,17,0,1503,19,0,449,1092,0,222,5.715488,3.941038,3.941038,0.987654,0.936971,-1,-1,-1,-1,-1,0.091168
40,367,0,16546,45.084469,0.000000,30.000000,-1,40.002659,40.002659,-1,19,0,1532,16,0,566,1130,0,227,5.006927,3.745116,3.745116,0.997275,0.936574,-1,-1,-1,-1,-1,0.083069
50,375,0,17059,45.490667,0.000000,30.000000,-1,39.998710,39.998710,-1,21,0,1483,16,0,673,1524,0,251,4.871258,3.763663,3.763663,1.000000,0.931383,-1,-1,-1,-1,-1,0.082735
60,392,0,18032,46.000000,0.000000,30.000000,-1,39.995785,39.995785,-1,14,0,1657,17,0,642,1402,0,156,5.061691,3.870281,3.870281,1.000000,0.950400,-1,-1,-1,-1,-1,0.084137
70,419,0,19065,45.501193,0.000000,30.000000,-1,39.998164,39.998164,-1,21,0,1691,21,0,716,1566,0,277,4.743327,3.667629,3.667629,1.000000,0.934389,-1,-1,-1,-1,-1,0.080605
80,396,0,17732,44.777778,0.000000,30.000000,-1,39.996278,39.996278,-1,27,0,1579,19,0,743,1634,0,319,4.888379,3.808351,3.808351,1.000000,0.915175,-1,-1,-1,-1,-1,0.085050
90,384,0,17541,45.679688,0.000000,30.000000,-1,39.991677,39.991677,-1,20,0,1528,25,0,692,1376,0,249,4.967140,3.843066,3.843066,1.000000,0.928547,-1,-1,-1,-1,-1,0.084131
100,405,0,18747,46.288889,0.000000,30.000000,-1,39.993706,39.993706,-1,15,0,1415,18,0,668,1545,0,199,4.673250,3.635863,3.635863,1.000000,0.941378,-1,-1,-1,-1,-1,0.078547
110,417,0,18726,44.906475,0.000000,30.000000,-1,39.997597,39.997597,-1,27,0,1625,12,0,727,1795,0,337,5.092636,3.827428,3.827428,1.000000,0.912853,-1,-1,-1,-1,-1,0.085231
120,432,0,19548,45.250000,0.000000,30.000000,-1,39.998977,39.998977,-1,20,0,1756,14,0,720,1523,0,247,4.774923,3.487000,3.487000,1.000000,0.928724,-1,-1,-1,-1,-1,0.077061
130,424,0,18972,44.745283,0.000000,30.000000,-1,39.992304,39.992304,-1,29,0,1543,22,0,776,1758,0,319,4.638636,3.581040,3.581040,1.000000,0.905363,-1,-1,-1,-1,-1,0.080032
140,389,0,17680,45.449871,0.000000,30.000000,-1,40.006448,40.006448,-1,18,0,1636,14,0,687,1647,0,218,4.946844,3.655522,3.655522,1.000000,0.925962,-1,-1,-1,-1,-1,0.080430
150,392,0,18280,46.632653,0.000000,30.000000,-1,39.999070,39.999070,-1,13,0,1495,23,0,715,1325,0,170,5.158217,3.970306,3.970306,1.000000,0.935072,-1,-1,-1,-1,-1,0.085140
160,427,0,19767,46.292740,0.000000,30.000000,-1,39.995599,39.995599,-1,18,0,1623,12,0,718,1775,0,211,4.741762,3.640194,3.640194,1.000000,0.926051,-1,-1,-1,-1,-1,0.078634
170,421,0,19476,46.261283,0.000000,30.000000,-1,40.007291,40.007291,-1,13,0,1800,19,0,786,1942,0,173,4.799950,3.563922,3.563922,1.000000,0.936234,-1,-1,-1,-1,-1,0.077039
180,406,0,18414,45.354680,0.000000,30.000000,-1,40.008635,40.008635,-1,26,0,1518,19,0,680,1677,0,311,4.928291,3.753154,3.753154,1.000000,0.903774,-1,-1,-1,-1,-1,0.082751
190,406,0,18358,45.216749,0.000000,30.000000,-1,40.002996,40.002996,-1,21,0,1677,21,0,660,1772,0,262,5.087771,3.672492,3.672492,1.000000,0.914665,-1,-1,-1,-1,-1,0.081220
200,404,0,18099,44.799505,0.000000,30.000000,-1,39.996298,39.996298,-1,23,0,1706,16,0,658,1721,0,275,4.791564,3.480714,3.480714,1.000000,0.907227,-1,-1,-1,-1,-1,0.077695
210,401,0,18299,45.633416,0.000000,30.000000,-1,39.992568,39.992568,-1,17,0,1599,13,0,678,1479,0,215,4.995822,3.626432,3.626432,1.000000,0.922261,-1,-1,-1,-1,-1,0.079469
220,396,0,18104,45.717172,0.000000,30.000000,-1,39.983263,39.983263,-1,22,0,1315,20,0,657,1287,0,273,4.988843,3.859161,3.859161,1.000000,0.910900,-1,-1,-1,-1,-1,0.084414
230,411,0,18792,45.722628,0.000000,30.000000,-1,39.998138,39.998138,-1,20,0,1828,17,0,746,1647,0,271,4.704970,3.406662,3.406662,1.000000,0.914241,-1,-1,-1,-1,-1,0.074507
240,404,0,18175,44.987624,0.000000,30.000000,-1,39.997799,39.997799,-1,22,0,1703,29,0,729,1452,0,281,4.891460,3.588738,3.588738,1.000000,0.908045,-1,-1,-1,-1,-1,0.079772
250,400,0,17981,44.952500,0.000000,30.000000,-1,39.990268,39.990268,-1,23,0,1849,25,0,668,1527,0,303,5.064558,3.573061,3.573061,1.000000,0.903526,-1,-1,-1,-1,-1,0.079485
260,388,0,17881,46.085052,0.000000,30.000000,-1,39.959007,39.959007,-1,16,0,1464,24,0,669,1933,0,209,4.929788,3.699630,3.699630,1.000000,0.917888,-1,-1,-1,-1,-1,0.080278
270,415,0,19065,45.939759,0.000000,30.000000,-1,39.963493,39.963493,-1,15,0,1782,15,0,713,1421,0,191,5.142030,3.686886,3.686886,1.000000,0.923953,-1,-1,-1,-1,-1,0.080255
280,417,0,18773,45.019185,0.000000,30.000000,-1,39.940659,39.940659,-1,23,0,1720,18,0,738,1401,0,318,4.765814,3.425918,3.425918,1.000000,0.903654,-1,-1,-1,-1,-1,0.076099
290,399,0,18198,45.609023,0.000000,30.000000,-1,39.935542,39.935542,-1,18,0,1355,22,0,706,2008,0,231,4.928728,3.648549,3.648549,1.000000,0.911222,-1,-1,-1,-1,-1,0.079996
300,421,0,18992,45.111639,0.000000,30.000000,-1,39.938816,39.938816,-1,19,0,1730,19,0,743,1560,0,239,4.933230,3.505521,3.505521,1.000000,0.910392,-1,-1,-1,-1,-1,0.077708
310,393,0,18105,46.068702,0.000000,30.000000,-1,39.942889,39.942889,-1,14,0,1655,24,0,688,1508,0,175,5.135604,3.672708,3.672708,1.000000,0.916771,-1,-1,-1,-1,-1,0.079722
320,428,0,19242,44.957944,0.000000,30.000000,-1,39.945484,39.945484,-1,21,0,1726,27,0,735,1826,0,253,4.715507,3.361596,3.361596,1.000000,0.904676,-1,-1,-1,-1,-1,0.074772
330,411,0,18626,45.318735,0.000000,30.000000,-1,39.940191,39.940191,-1,22,0,1598,19,0,669,1474,0,250,4.867725,3.593404,3.593404,1.000000,0.902474,-1,-1,-1,-1,-1,0.079292
340,427,0,19234,45.044496,0.000000,30.000000,-1,39.923105,39.923105,-1,21,0,1643,24,0,726,1796,0,261,4.749900,3.464107,3.464107,1.000000,0.906416,-1,-1,-1,-1,-1,0.076904
350,416,0,18968,45.596154,0.000000,30.000000,-1,39.938686,39.938686,-1,19,0,1788,12,0,729,1332,0,223,4.904558,3.537407,3.537407,1.000000,0.907231,-1,-1,-1,-1,-1,0.077581
360,405,0,18596,45.916049,0.000000,30.000000,-1,39.944128,39.944128,-1,10,0,1779,24,0,737,1606,0,125,5.090057,3.578491,3.578491,1.000000,0.926930,-1,-1,-1,-1,-1,0.077936
370,417,0,19120,45.851319,0.000000,30.000000,-1,39.944508,39.944508,-1,19,0,1720,24,0,713,1795,0,239,4.945877,3.526887,3.526887,1.000000,0.907292,-1,-1,-1,-1,-1,0.076920
380,413,0,18664,45.191283,0.000000,30.000000,-1,39.934258,39.934258,-1,19,0,1929,20,0,780,1721,0,242,5.056428,3.564811,3.564811,1.000000,0.905785,-1,-1,-1,-1,-1,0.078883
390,385,0,17518,45.501299,0.000000,30.000000,-1,39.949652,39.949652,-1,17,0,1694,22,0,671,1348,0,221,5.301776,3.701935,3.701935,1.000000,0.908649,-1,-1,-1,-1,-1,0.081359
400,411,0,18873,45.919708,0.000000,30.000000,-1,39.957982,39.957982,-1,16,0,1519,16,0,657,1524,0,213,5.011972,3.661183,3.661183,1.000000,0.914770,-1,-1,-1,-1,-1,0.079730
410,391,0,18064,46.199488,0.000000,30.000000,-1,39.951783,39.951783,-1,16,0,1537,17,0,679,1379,0,207,5.146703,3.775190,3.775190,1.000000,0.907640,-1,-1,-1,-1,-1,0.081715
420,420,0,18979,45.188095,0.000000,30.000000,-1,39.991517,39.991517,-1,23,0,1770,13,0,677,1673,0,256,5.247022,3.800257,3.800257,1.000000,0.895597,-1,-1,-1,-1,-1,0.084099
430,416,0,18747,45.064904,0.000000,30.000000,-1,39.989332,39.989332,-1,23,0,1677,29,0,700,1600,0,279,4.730651,3.358864,3.358864,1.000000,0.892654,-1,-1,-1,-1,-1,0.074534
440,390,0,17999,46.151282,0.000000,30.000000,-1,39.980054,39.980054,-1,12,0,1670,29,0,685,1598,0,146,4.779892,3.409364,3.409364,1.000000,0.914068,-1,-1,-1,-1,-1,0.073874
450,371,0,16992,45.800539,0.000000,30.000000,-1,39.968397,39.968397,-1,16,0,1380,19,0,673,1343,0,188,5.425656,3.916662,3.916662,1.000000,0.902514,-1,-1,-1,-1,-1,0.085516
460,387,0,17797,45.987080,0.000000,30.000000,-1,39.977805,39.977805,-1,17,0,1581,27,0,673,1310,0,233,4.899869,3.492650,3.492650,1.000000,0.900156,-1,-1,-1,-1,-1,0.075949
