update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,166,1.660000,0.000000,30.000000,-1,40.006024,40.006024,-1,0,0,66,0,0,0,11,0,0,15.670667,0.162667,0.162667,0.650000,0.938462,-1,-1,-1,-1,-1,0.097992
10,196,0,6384,32.571429,0.000000,30.000000,-1,40.005482,40.005482,-1,8,0,913,0,0,0,540,0,62,8.567847,3.575010,3.575010,0.826531,0.897973,-1,-1,-1,-1,-1,0.109759
20,297,0,12291,41.383838,0.000000,30.000000,-1,39.997396,39.997396,-1,15,0,1399,8,0,401,1136,0,192,6.245773,4.043549,4.043549,0.966330,0.920409,-1,-1,-1,-1,-1,0.097708
30,336,0,14690,43.720238,0.000000,30.000000,-1,39.994963,39.994963,-1,20,0,1526,23,0,491,1272,0,248,5.454891,3.920109,3.920109,0.994048,0.928159,-1,-1,-1,-1,-1,0.089663
40,381,0,16958,44.509186,0.000000,30.000000,-1,39.997464,39.997464,-1,23,0,1741,13,0,639,1186,0,316,5.156533,3.712234,3.712234,1.000000,0.925905,-1,-1,-1,-1,-1,0.083404
50,380,0,17469,45.971053,0.000000,30.000000,-1,39.995077,39.995077,-1,15,0,1629,14,0,612,1198,0,191,5.246143,3.887817,3.887817,1.000000,0.945292,-1,-1,-1,-1,-1,0.084571
60,407,0,18644,45.808354,0.000000,30.000000,-1,40.001609,40.001609,-1,15,0,1599,19,0,672,1697,0,187,4.808922,3.613682,3.613682,1.000000,0.946480,-1,-1,-1,-1,-1,0.078887
70,411,0,18948,46.102190,0.000000,30.000000,-1,40.006861,40.006861,-1,18,0,1659,18,0,770,1328,0,247,4.762333,3.645886,3.645886,1.000000,0.937577,-1,-1,-1,-1,-1,0.079083
80,412,0,18849,45.750000,0.000000,30.000000,-1,40.015067,40.015067,-1,22,0,1594,16,0,745,1951,0,264,5.115647,3.981325,3.981325,1.000000,0.929137,-1,-1,-1,-1,-1,0.087024
90,403,0,18208,45.181141,0.000000,30.000000,-1,40.014279,40.014279,-1,23,0,1281,21,0,749,1502,0,271,4.758750,3.762283,3.762283,1.000000,0.922989,-1,-1,-1,-1,-1,0.083271
100,402,0,18436,45.860697,0.000000,30.000000,-1,40.019744,40.019744,-1,18,0,1395,22,0,678,1802,0,229,5.033781,3.921206,3.921206,1.000000,0.935262,-1,-1,-1,-1,-1,0.085503
110,400,0,18382,45.955000,0.000000,30.000000,-1,40.022903,40.022903,-1,17,0,1590,18,0,723,1599,0,204,4.899226,3.811727,3.811727,1.000000,0.938381,-1,-1,-1,-1,-1,0.082945
120,408,0,18783,46.036765,0.000000,30.000000,-1,40.018581,40.018581,-1,15,0,1574,13,0,692,1915,0,192,4.923119,3.743315,3.743315,1.000000,0.942280,-1,-1,-1,-1,-1,0.081311
130,393,0,17995,45.788804,0.000000,30.000000,-1,40.013281,40.013281,-1,19,0,1755,24,0,677,1628,0,230,4.998668,3.782926,3.782926,1.000000,0.929078,-1,-1,-1,-1,-1,0.082617
140,410,0,18784,45.814634,0.000000,30.000000,-1,40.008624,40.008624,-1,21,0,1591,16,0,688,1439,0,262,4.906931,3.732907,3.732907,1.000000,0.924471,-1,-1,-1,-1,-1,0.081478
150,406,0,18467,45.485222,0.000000,30.000000,-1,40.010668,40.010668,-1,22,0,1728,22,0,713,1587,0,253,4.843659,3.637341,3.637341,1.000000,0.920520,-1,-1,-1,-1,-1,0.079968
160,394,0,18020,45.736041,0.000000,30.000000,-1,40.011432,40.011432,-1,18,0,1637,21,0,714,1380,0,218,5.038878,3.796208,3.796208,1.000000,0.927051,-1,-1,-1,-1,-1,0.083003
170,391,0,18081,46.242967,0.000000,30.000000,-1,40.004093,40.004093,-1,15,0,1413,28,0,657,1520,0,185,5.134408,3.952467,3.952467,1.000000,0.932661,-1,-1,-1,-1,-1,0.085472
180,395,0,18382,46.536709,0.000000,30.000000,-1,40.008432,40.008432,-1,11,0,1700,14,0,749,1494,0,144,5.108642,3.707633,3.707633,1.000000,0.938314,-1,-1,-1,-1,-1,0.079671
190,407,0,18819,46.238329,0.000000,30.000000,-1,39.995962,39.995962,-1,14,0,1580,17,0,687,1806,0,193,4.840132,3.605755,3.605755,1.000000,0.934076,-1,-1,-1,-1,-1,0.077982
200,414,0,18962,45.801932,0.000000,30.000000,-1,39.992722,39.992722,-1,15,0,1650,17,0,689,1465,0,200,4.799677,3.585340,3.585340,1.000000,0.929913,-1,-1,-1,-1,-1,0.078279
210,417,0,18814,45.117506,0.000000,30.000000,-1,39.997077,39.997077,-1,20,0,1837,15,0,765,1544,0,271,4.976835,3.587057,3.587057,1.000000,0.918157,-1,-1,-1,-1,-1,0.079505
220,408,0,18462,45.250000,0.000000,30.000000,-1,39.986080,39.986080,-1,21,0,1737,16,0,679,1464,0,263,4.908584,3.527107,3.527107,1.000000,0.911248,-1,-1,-1,-1,-1,0.077947
230,422,0,19454,46.099526,0.000000,30.000000,-1,39.990799,39.990799,-1,15,0,1838,14,0,711,1841,0,183,4.908775,3.623610,3.623610,1.000000,0.927003,-1,-1,-1,-1,-1,0.078604
240,417,0,18499,44.362110,0.000000,30.000000,-1,39.985729,39.985729,-1,22,0,1931,21,0,757,1455,0,269,4.927563,3.505005,3.505005,1.000000,0.910188,-1,-1,-1,-1,-1,0.079009
250,414,0,18693,45.152174,0.000000,30.000000,-1,39.979511,39.979511,-1,26,0,1385,20,0,701,1226,0,368,4.774614,3.690995,3.690995,1.000000,0.900004,-1,-1,-1,-1,-1,0.081746
260,404,0,18442,45.648515,0.000000,30.000000,-1,39.985360,39.985360,-1,16,0,1711,21,0,701,1755,0,207,5.230704,3.788863,3.788863,1.000000,0.920793,-1,-1,-1,-1,-1,0.083001
270,386,0,17472,45.264249,0.000000,30.000000,-1,39.975847,39.975847,-1,25,0,1516,18,0,715,1356,0,326,5.008354,3.768971,3.768971,1.000000,0.895048,-1,-1,-1,-1,-1,0.083266
280,392,0,18074,46.107143,0.000000,30.000000,-1,39.989377,39.989377,-1,18,0,1556,19,0,679,1482,0,213,5.139015,3.790164,3.790164,1.000000,0.911924,-1,-1,-1,-1,-1,0.082203
290,407,0,18496,45.444717,0.000000,30.000000,-1,39.991133,39.991133,-1,18,0,1666,19,0,755,1769,0,217,5.014815,3.573286,3.573286,1.000000,0.912393,-1,-1,-1,-1,-1,0.078629
300,421,0,18516,43.980998,0.000000,30.000000,-1,39.967326,39.967326,-1,26,0,1775,15,0,719,1530,0,328,4.907508,3.438607,3.438607,1.000000,0.894954,-1,-1,-1,-1,-1,0.078184
310,406,0,18552,45.694581,0.000000,30.000000,-1,39.964748,39.964748,-1,18,0,1639,21,0,713,1744,0,247,5.093173,3.750012,3.750012,1.000000,0.908579,-1,-1,-1,-1,-1,0.082067
320,417,0,19160,45.947242,0.000000,30.000000,-1,39.971399,39.971399,-1,16,0,1958,17,0,765,1608,0,196,4.867654,3.371526,3.371526,1.000000,0.911748,-1,-1,-1,-1,-1,0.073378
330,378,0,17196,45.492063,0.000000,30.000000,-1,39.999360,39.999360,-1,17,0,1596,22,0,632,1349,0,216,5.317021,3.809291,3.809291,1.000000,0.907998,-1,-1,-1,-1,-1,0.083735
340,393,0,17633,44.867684,0.000000,30.000000,-1,39.995917,39.995917,-1,20,0,1649,23,0,631,1550,0,250,4.936438,3.505462,3.505462,1.000000,0.902351,-1,-1,-1,-1,-1,0.078129
350,418,0,19234,46.014354,0.000000,30.000000,-1,39.990330,39.990330,-1,17,0,1652,27,0,749,1991,0,220,4.778500,3.502829,3.502829,1.000000,0.913620,-1,-1,-1,-1,-1,0.076125
360,402,0,18225,45.335821,0.000000,30.000000,-1,39.988313,39.988313,-1,17,0,1834,19,0,739,1355,0,193,5.025264,3.508733,3.508733,1.000000,0.908617,-1,-1,-1,-1,-1,0.077394
370,400,0,18362,45.905000,0.000000,30.000000,-1,39.982246,39.982246,-1,16,0,1758,16,0,708,1511,0,200,5.346454,3.769082,3.769082,1.000000,0.908239,-1,-1,-1,-1,-1,0.082106
380,400,0,18155,45.387500,0.000000,30.000000,-1,39.975544,39.975544,-1,23,0,1715,21,0,721,1413,0,275,5.040614,3.570457,3.570457,1.000000,0.893365,-1,-1,-1,-1,-1,0.078666
390,413,0,18879,45.711864,0.000000,30.000000,-1,39.976270,39.976270,-1,21,0,1612,17,0,704,1661,0,255,5.033673,3.634723,3.634723,1.000000,0.901008,-1,-1,-1,-1,-1,0.079514
400,393,0,17948,45.669211,0.000000,30.000000,-1,39.977825,39.977825,-1,17,0,1700,17,0,725,1427,0,206,5.086570,3.570766,3.570766,1.000000,0.906324,-1,-1,-1,-1,-1,0.078188
410,377,0,16983,45.047745,0.000000,30.000000,-1,39.989872,39.989872,-1,26,0,1597,18,0,670,1370,0,311,5.302758,3.790080,3.790080,1.000000,0.881084,-1,-1,-1,-1,-1,0.084135
