update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,162,1.620000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,62,0,0,0,0,0,0,16.374667,0.158667,0.158667,0.590000,1.000000,-1,-1,-1,-1,-1,0.097942
10,195,0,5751,29.492308,0.000000,30.000000,-1,40.003478,40.003478,-1,3,0,877,0,0,0,357,0,26,8.581709,2.891795,2.891795,0.769231,0.911472,-1,-1,-1,-1,-1,0.098053
20,275,0,10927,39.734545,0.000000,30.000000,-1,39.996705,39.996705,-1,15,0,1253,8,0,332,839,0,192,6.562461,3.945418,3.945418,0.938182,0.878795,-1,-1,-1,-1,-1,0.099294
30,304,0,13438,44.203947,0.000000,30.000000,-1,39.998363,39.998363,-1,14,0,1350,16,0,443,876,0,189,5.599049,4.060882,4.060882,0.996711,0.943933,-1,-1,-1,-1,-1,0.091867
40,339,0,15350,45.280236,0.000000,30.000000,-1,39.984039,39.984039,-1,20,0,1479,10,0,557,1370,0,234,5.555366,4.270874,4.270874,1.000000,0.929169,-1,-1,-1,-1,-1,0.094321
50,378,0,17108,45.259259,0.000000,30.000000,-1,39.981704,39.981704,-1,18,0,1586,15,0,652,1175,0,218,4.939798,3.730396,3.730396,1.000000,0.938908,-1,-1,-1,-1,-1,0.082423
60,389,0,17895,46.002571,0.000000,30.000000,-1,39.983571,39.983571,-1,11,0,1661,12,0,667,1954,0,134,5.166521,3.908886,3.908886,1.000000,0.956516,-1,-1,-1,-1,-1,0.084971
70,385,0,18151,47.145455,0.000000,30.000000,-1,39.988045,39.988045,-1,7,0,1587,19,0,653,1829,0,89,5.140174,3.957661,3.957661,1.000000,0.964906,-1,-1,-1,-1,-1,0.083946
80,393,0,18093,46.038168,0.000000,30.000000,-1,39.987398,39.987398,-1,16,0,1531,12,0,737,1403,0,196,5.157106,3.977754,3.977754,1.000000,0.941171,-1,-1,-1,-1,-1,0.086401
90,416,0,19212,46.182692,0.000000,30.000000,-1,39.988757,39.988757,-1,15,0,1713,15,0,700,1743,0,203,4.794561,3.663772,3.663772,1.000000,0.945603,-1,-1,-1,-1,-1,0.079332
100,415,0,18746,45.171084,0.000000,30.000000,-1,39.998240,39.998240,-1,26,0,1665,20,0,780,1631,0,339,4.920528,3.719059,3.719059,1.000000,0.918373,-1,-1,-1,-1,-1,0.082333
110,396,0,17940,45.303030,0.000000,30.000000,-1,40.007246,40.007246,-1,16,0,1588,16,0,685,1620,0,191,5.113845,3.778050,3.778050,1.000000,0.939951,-1,-1,-1,-1,-1,0.083395
120,415,0,18771,45.231325,0.000000,30.000000,-1,40.012626,40.012626,-1,25,0,1769,20,0,724,1849,0,317,4.774149,3.575421,3.575421,1.000000,0.918467,-1,-1,-1,-1,-1,0.079047
130,414,0,18985,45.857488,0.000000,30.000000,-1,40.006005,40.006005,-1,18,0,1902,19,0,728,1448,0,219,4.889928,3.593854,3.593854,1.000000,0.934080,-1,-1,-1,-1,-1,0.078370
140,393,0,18187,46.277354,0.000000,30.000000,-1,40.003959,40.003959,-1,15,0,1486,20,0,730,1411,0,189,4.628259,3.594327,3.594327,1.000000,0.936661,-1,-1,-1,-1,-1,0.077669
150,389,0,17819,45.807198,0.000000,30.000000,-1,39.995342,39.995342,-1,17,0,1643,19,0,662,1098,0,227,5.095870,3.715245,3.715245,1.000000,0.931557,-1,-1,-1,-1,-1,0.081106
160,400,0,18244,45.610000,0.000000,30.000000,-1,40.005591,40.005591,-1,19,0,1554,21,0,660,1521,0,237,4.993123,3.729139,3.729139,1.000000,0.926282,-1,-1,-1,-1,-1,0.081761
170,380,0,17505,46.065789,0.000000,30.000000,-1,40.005656,40.005656,-1,16,0,1326,20,0,696,1542,0,178,5.183175,4.028187,4.028187,1.000000,0.931689,-1,-1,-1,-1,-1,0.087444
180,387,0,17832,46.077519,0.000000,30.000000,-1,40.014637,40.014637,-1,12,0,1646,19,0,589,1331,0,147,4.986428,3.689713,3.689713,1.000000,0.939520,-1,-1,-1,-1,-1,0.080076
190,401,0,18100,45.137157,0.000000,30.000000,-1,40.021381,40.021381,-1,26,0,1661,14,0,667,1566,0,332,5.003983,3.765760,3.765760,1.000000,0.905374,-1,-1,-1,-1,-1,0.083429
200,410,0,18263,44.543902,0.000000,30.000000,-1,40.023052,40.023052,-1,28,0,1243,23,0,684,1574,0,354,4.756837,3.720398,3.720398,1.000000,0.902472,-1,-1,-1,-1,-1,0.083522
210,412,0,18663,45.298544,0.000000,30.000000,-1,40.019718,40.019718,-1,24,0,1593,21,0,754,1710,0,312,4.869774,3.647216,3.647216,1.000000,0.909550,-1,-1,-1,-1,-1,0.080515
220,406,0,18270,45.000000,0.000000,30.000000,-1,40.025725,40.025725,-1,25,0,1573,18,0,709,1439,0,309,4.833528,3.613868,3.613868,1.000000,0.905130,-1,-1,-1,-1,-1,0.080308
230,402,0,18537,46.111940,0.000000,30.000000,-1,40.032044,40.032044,-1,16,0,1520,19,0,701,1639,0,220,5.226999,3.948493,3.948493,1.000000,0.923341,-1,-1,-1,-1,-1,0.085628
240,436,0,19789,45.387615,0.000000,30.000000,-1,40.036687,40.036687,-1,21,0,1607,17,0,705,1873,0,268,4.740432,3.563085,3.563085,1.000000,0.915590,-1,-1,-1,-1,-1,0.078503
250,437,0,19946,45.643021,0.000000,30.000000,-1,40.040209,40.040209,-1,21,0,1823,21,0,814,1487,0,247,4.768309,3.420533,3.420533,1.000000,0.912810,-1,-1,-1,-1,-1,0.074941
260,401,0,18457,46.027431,0.000000,30.000000,-1,40.024923,40.024923,-1,18,0,1478,17,0,729,1553,0,207,4.870240,3.710807,3.710807,1.000000,0.915240,-1,-1,-1,-1,-1,0.080622
270,426,0,19701,46.246479,0.000000,30.000000,-1,40.032080,40.032080,-1,19,0,1826,19,0,782,1807,0,242,4.750874,3.423115,3.423115,1.000000,0.913991,-1,-1,-1,-1,-1,0.074019
280,411,0,18669,45.423358,0.000000,30.000000,-1,40.036424,40.036424,-1,21,0,1872,25,0,719,1709,0,257,4.874552,3.535018,3.535018,1.000000,0.907890,-1,-1,-1,-1,-1,0.077824
290,402,0,18648,46.388060,0.000000,30.000000,-1,40.029065,40.029065,-1,12,0,1593,18,0,697,1477,0,148,4.885939,3.653961,3.653961,1.000000,0.928505,-1,-1,-1,-1,-1,0.078769
300,403,0,17723,43.977667,0.000000,30.000000,-1,40.037127,40.037127,-1,27,0,2039,21,0,711,1751,0,307,5.048476,3.504047,3.504047,1.000000,0.891769,-1,-1,-1,-1,-1,0.079678
310,390,0,17934,45.984615,0.000000,30.000000,-1,40.035519,40.035519,-1,18,0,1631,15,0,656,1333,0,229,5.128882,3.670263,3.670263,1.000000,0.911820,-1,-1,-1,-1,-1,0.079815
320,398,0,18144,45.587940,0.000000,30.000000,-1,40.034336,40.034336,-1,19,0,1674,24,0,682,1654,0,235,5.000189,3.595767,3.595767,1.000000,0.906493,-1,-1,-1,-1,-1,0.078875
330,386,0,17441,45.183938,0.000000,30.000000,-1,40.034975,40.034975,-1,27,0,1629,15,0,672,1315,0,315,5.129044,3.800021,3.800021,1.000000,0.884925,-1,-1,-1,-1,-1,0.084101
340,390,0,17370,44.538462,0.000000,30.000000,-1,40.007772,40.007772,-1,25,0,1593,22,0,609,1612,0,278,5.037824,3.638733,3.638733,1.000000,0.893040,-1,-1,-1,-1,-1,0.081699
350,406,0,18265,44.987685,0.000000,30.000000,-1,40.002628,40.002628,-1,18,0,1777,18,0,645,1584,0,240,4.938698,3.424661,3.424661,1.000000,0.909170,-1,-1,-1,-1,-1,0.076124
360,401,0,18025,44.950125,0.000000,30.000000,-1,39.996006,39.996006,-1,26,0,1329,22,0,703,1666,0,314,4.962928,3.715851,3.715851,1.000000,0.892078,-1,-1,-1,-1,-1,0.082666
370,416,0,19270,46.322115,0.000000,30.000000,-1,40.008978,40.008978,-1,15,0,1819,17,0,716,1736,0,191,5.072921,3.704322,3.704322,1.000000,0.917707,-1,-1,-1,-1,-1,0.079969
380,425,0,19401,45.649412,0.000000,30.000000,-1,40.017628,40.017628,-1,21,0,1724,17,0,724,1711,0,259,4.918628,3.573361,3.573361,1.000000,0.902184,-1,-1,-1,-1,-1,0.078278
390,428,0,19548,45.672897,0.000000,30.000000,-1,40.011561,40.011561,-1,15,0,1779,15,0,743,1534,0,187,4.903873,3.459167,3.459167,1.000000,0.915792,-1,-1,-1,-1,-1,0.075738
400,412,0,18727,45.453883,0.000000,30.000000,-1,40.009131,40.009131,-1,17,0,1956,23,0,738,1309,0,210,5.049848,3.468645,3.468645,1.000000,0.907085,-1,-1,-1,-1,-1,0.076311
410,389,0,17642,45.352185,0.000000,30.000000,-1,40.019499,40.019499,-1,18,0,1645,22,0,690,1479,0,248,5.217755,3.675990,3.675990,1.000000,0.904397,-1,-1,-1,-1,-1,0.081054
420,388,0,17820,45.927835,0.000000,30.000000,-1,40.000954,40.000954,-1,14,0,1397,22,0,643,1570,0,171,5.312922,3.853868,3.853868,1.000000,0.914066,-1,-1,-1,-1,-1,0.083911
430,415,0,18881,45.496386,0.000000,30.000000,-1,40.008050,40.008050,-1,19,0,1784,14,0,732,1561,0,218,4.919385,3.430013,3.430013,1.000000,0.901307,-1,-1,-1,-1,-1,0.075391
440,397,0,17779,44.783375,0.000000,30.000000,-1,40.032960,40.032960,-1,24,0,1739,19,0,668,1232,0,294,5.130629,3.597691,3.597691,1.000000,0.887800,-1,-1,-1,-1,-1,0.080335
450,404,0,18543,45.898515,0.000000,30.000000,-1,40.053875,40.053875,-1,22,0,1530,16,0,697,2078,0,259,4.868797,3.552820,3.552820,1.000000,0.891693,-1,-1,-1,-1,-1,0.077406
460,411,0,18557,45.150852,0.000000,30.000000,-1,40.074797,40.074797,-1,22,0,1610,15,0,787,1795,0,266,5.134056,3.665620,3.665620,1.000000,0.894340,-1,-1,-1,-1,-1,0.081186
470,408,0,18889,46.296569,0.000000,30.000000,-1,40.079147,40.079147,-1,12,0,1631,19,0,719,1625,0,151,4.996359,3.564099,3.564099,1.000000,0.913669,-1,-1,-1,-1,-1,0.076984
480,398,0,18446,46.346734,0.000000,30.000000,-1,40.078391,40.078391,-1,16,0,1627,30,0,742,1702,0,204,5.093682,3.701245,3.701245,1.000000,0.902571,-1,-1,-1,-1,-1,0.079860
490,412,0,18878,45.820388,0.000000,30.000000,-1,40.087986,40.087986,-1,18,0,1585,18,0,728,1469,0,215,4.910924,3.531112,3.531112,1.000000,0.898165,-1,-1,-1,-1,-1,0.077064
500,430,0,19328,44.948837,0.000000,30.000000,-1,40.080557,40.080557,-1,25,0,1810,27,0,750,1592,0,290,4.967245,3.458557,3.458557,1.000000,0.882011,-1,-1,-1,-1,-1,0.076944
