update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,152,1.520000,0.000000,30.000000,-1,40.006579,40.006579,-1,0,0,52,0,0,0,6,0,0,15.218833,0.147833,0.147833,0.620000,0.903226,-1,-1,-1,-1,-1,0.097259
10,179,0,4983,27.837989,0.000000,30.000000,-1,39.992976,39.992976,-1,9,0,752,0,0,0,233,0,101,8.782905,2.922868,2.922868,0.776536,0.884114,-1,-1,-1,-1,-1,0.104996
20,180,0,7533,41.850000,0.000000,30.000000,-1,39.980751,39.980751,-1,4,0,559,11,0,280,640,0,35,7.770889,4.988370,4.988370,0.900000,0.941858,-1,-1,-1,-1,-1,0.119196
30,159,0,7001,44.031447,0.000000,30.000000,-1,39.976146,39.976146,-1,2,0,736,11,0,247,644,0,25,7.606342,5.184015,5.184015,0.962264,0.950420,-1,-1,-1,-1,-1,0.117734
40,140,0,6267,44.764286,0.000000,30.000000,-1,39.980852,39.980852,-1,6,0,683,6,0,250,134,0,86,7.804814,5.718995,5.718995,0.985714,0.944518,-1,-1,-1,-1,-1,0.127758
50,120,0,5505,45.875000,0.000000,30.000000,-1,39.970391,39.970391,-1,6,0,359,9,0,204,279,0,80,7.830750,6.405361,6.405361,1.000000,0.937044,-1,-1,-1,-1,-1,0.139626
60,114,0,5096,44.701754,0.000000,30.000000,-1,39.971546,39.971546,-1,10,0,435,6,0,199,160,0,116,7.500468,6.096023,6.096023,1.000000,0.898082,-1,-1,-1,-1,-1,0.136371
70,94,0,4407,46.882979,0.000000,30.000000,-1,39.992285,39.992285,-1,4,0,358,9,0,187,77,0,49,8.693404,7.122199,7.122199,1.000000,0.941846,-1,-1,-1,-1,-1,0.151914
80,98,0,4475,45.663265,0.000000,30.000000,-1,39.977654,39.977654,-1,7,0,321,1,0,172,285,0,85,8.117075,6.848912,6.848912,1.000000,0.911000,-1,-1,-1,-1,-1,0.149987
90,92,0,4297,46.706522,0.000000,30.000000,-1,39.967186,39.967186,-1,5,0,271,2,0,160,178,0,49,8.749420,7.301304,7.301304,1.000000,0.926812,-1,-1,-1,-1,-1,0.156323
100,89,0,4042,45.415730,0.000000,30.000000,-1,39.952994,39.952994,-1,3,0,504,6,0,161,55,0,35,8.469521,6.331978,6.331978,1.000000,0.946610,-1,-1,-1,-1,-1,0.139423
110,82,0,3785,46.158537,0.000000,30.000000,-1,39.949538,39.949538,-1,3,0,329,4,0,157,239,0,44,8.342724,6.494675,6.494675,1.000000,0.943377,-1,-1,-1,-1,-1,0.140704
120,66,0,2977,45.106061,0.000000,30.000000,-1,39.926436,39.926436,-1,3,0,283,2,0,116,98,0,32,7.558005,5.876338,5.876338,1.000000,0.930570,-1,-1,-1,-1,-1,0.130278
130,62,0,2971,47.919355,0.000000,30.000000,-1,39.920902,39.920902,-1,1,0,158,2,0,96,154,0,8,9.318333,7.939731,7.939731,1.000000,0.963502,-1,-1,-1,-1,-1,0.165689
140,68,0,3015,44.338235,0.000000,30.000000,-1,39.920398,39.920398,-1,4,0,284,7,0,123,257,0,55,8.488088,6.413873,6.413873,1.000000,0.911387,-1,-1,-1,-1,-1,0.144658
150,70,0,3164,45.200000,0.000000,30.000000,-1,39.970607,39.970607,-1,3,0,333,1,0,110,64,0,39,8.798286,6.344571,6.344571,1.000000,0.927257,-1,-1,-1,-1,-1,0.140367
160,67,0,2871,42.850746,0.000000,30.000000,-1,39.927900,39.927900,-1,6,0,350,1,0,104,117,0,81,8.375423,6.027562,6.027562,1.000000,0.881491,-1,-1,-1,-1,-1,0.140664
170,66,0,3005,45.530303,0.000000,30.000000,-1,39.941098,39.941098,-1,5,0,214,4,0,116,176,0,75,8.322121,6.829394,6.829394,1.000000,0.905118,-1,-1,-1,-1,-1,0.149997
180,65,0,2976,45.784615,0.000000,30.000000,-1,39.947917,39.947917,-1,1,0,360,7,0,140,75,0,14,8.780205,6.065949,6.065949,1.000000,0.951812,-1,-1,-1,-1,-1,0.132489
190,70,0,3181,45.442857,0.000000,30.000000,-1,40.013518,40.013518,-1,5,0,187,1,0,103,72,0,55,8.162429,6.837571,6.837571,1.000000,0.903110,-1,-1,-1,-1,-1,0.150465
200,69,0,3317,48.072464,0.000000,30.000000,-1,40.028037,40.028037,-1,1,0,319,2,0,107,42,0,10,9.325217,7.293140,7.293140,1.000000,0.962037,-1,-1,-1,-1,-1,0.151711
210,80,0,3771,47.137500,0.000000,30.000000,-1,40.027579,40.027579,-1,4,0,296,2,0,149,152,0,55,7.969417,6.447250,6.447250,1.000000,0.925778,-1,-1,-1,-1,-1,0.136775
220,72,0,3331,46.263889,0.000000,30.000000,-1,39.979886,39.979886,-1,3,0,266,9,0,130,78,0,36,8.544074,6.733704,6.733704,1.000000,0.931530,-1,-1,-1,-1,-1,0.145550
230,66,0,2848,43.151515,0.000000,30.000000,-1,39.997542,39.997542,-1,6,0,223,7,0,97,147,0,76,8.636869,6.716667,6.716667,1.000000,0.885916,-1,-1,-1,-1,-1,0.155653
