update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,164,1.640000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,64,0,0,0,9,0,0,15.871000,0.162333,0.162333,0.630000,0.968254,-1,-1,-1,-1,-1,0.098984
10,194,0,6609,34.067010,0.000000,30.000000,-1,40.008473,40.008473,-1,2,0,750,0,0,0,267,0,8,8.860378,3.845808,3.845808,0.798969,0.912908,-1,-1,-1,-1,-1,0.112889
20,282,0,11913,42.244681,0.000000,30.000000,-1,40.009401,40.009401,-1,8,0,1341,10,0,393,987,0,110,6.270530,3.930416,3.930416,0.957447,0.930894,-1,-1,-1,-1,-1,0.093039
30,324,0,14469,44.657407,0.000000,30.000000,-1,40.014445,40.014445,-1,22,0,1373,14,0,411,1244,0,281,5.500022,4.189279,4.189279,1.000000,0.919767,-1,-1,-1,-1,-1,0.093809
40,375,0,16868,44.981333,0.000000,30.000000,-1,40.014940,40.014940,-1,23,0,1742,12,0,610,1266,0,275,5.163329,3.894068,3.894068,1.000000,0.925642,-1,-1,-1,-1,-1,0.086571
50,389,0,17885,45.976864,0.000000,30.000000,-1,40.011742,40.011742,-1,17,0,1536,11,0,652,1136,0,200,5.066777,3.922083,3.922083,1.000000,0.940029,-1,-1,-1,-1,-1,0.085306
60,394,0,17926,45.497462,0.000000,30.000000,-1,40.014225,40.014225,-1,18,0,1651,17,0,665,1451,0,218,5.087305,3.804404,3.804404,1.000000,0.934671,-1,-1,-1,-1,-1,0.083618
70,418,0,19505,46.662679,0.000000,30.000000,-1,40.015483,40.015483,-1,14,0,1735,15,0,755,1663,0,199,4.874437,3.760559,3.760559,1.000000,0.946399,-1,-1,-1,-1,-1,0.080590
80,399,0,18358,46.010025,0.000000,30.000000,-1,40.005992,40.005992,-1,15,0,1673,20,0,724,1492,0,175,4.889369,3.627041,3.627041,1.000000,0.940990,-1,-1,-1,-1,-1,0.078832
90,416,0,19311,46.420673,0.000000,30.000000,-1,40.003521,40.003521,-1,12,0,1979,19,0,735,1850,0,143,5.015841,3.650940,3.650940,1.000000,0.947373,-1,-1,-1,-1,-1,0.078649
