update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,159,1.590000,0.000000,30.000000,-1,39.993711,39.993711,-1,0,0,59,0,0,0,4,0,0,15.943000,0.157000,0.157000,0.590000,1.000000,-1,-1,-1,-1,-1,0.098742
10,182,0,4752,26.109890,0.000000,30.000000,-1,40.010311,40.010311,-1,8,0,754,0,0,0,170,0,108,9.716161,2.910212,2.910212,0.719780,0.866644,-1,-1,-1,-1,-1,0.111460
20,186,0,7701,41.403226,0.000000,30.000000,-1,40.002987,40.002987,-1,5,0,766,9,0,205,503,0,57,7.868860,4.948344,4.948344,0.903226,0.936814,-1,-1,-1,-1,-1,0.119516
30,156,0,6792,43.538462,0.000000,30.000000,-1,40.001620,40.001620,-1,4,0,413,9,0,205,480,0,32,8.105222,5.802897,5.802897,0.935897,0.942583,-1,-1,-1,-1,-1,0.133282
40,144,0,6398,44.430556,0.000000,30.000000,-1,40.005002,40.005002,-1,9,0,518,2,0,282,166,0,82,7.483762,5.699109,5.699109,0.965278,0.923289,-1,-1,-1,-1,-1,0.128270
50,130,0,5764,44.338462,0.000000,30.000000,-1,40.012318,40.012318,-1,9,0,499,8,0,227,67,0,116,8.312821,6.405128,6.405128,0.976923,0.915499,-1,-1,-1,-1,-1,0.144460
60,138,0,6343,45.963768,0.000000,30.000000,-1,40.011036,40.011036,-1,5,0,461,5,0,210,379,0,52,7.534928,5.919179,5.919179,0.978261,0.938959,-1,-1,-1,-1,-1,0.128779
70,125,0,5566,44.528000,0.000000,30.000000,-1,40.021739,40.021739,-1,6,0,520,8,0,256,347,0,84,7.581680,5.778320,5.778320,0.984000,0.934852,-1,-1,-1,-1,-1,0.129768
80,105,0,4851,46.200000,0.000000,30.000000,-1,40.025768,40.025768,-1,5,0,339,8,0,192,273,0,69,8.078540,6.556381,6.556381,1.000000,0.935523,-1,-1,-1,-1,-1,0.141913
90,96,0,4469,46.552083,0.000000,30.000000,-1,40.030432,40.030432,-1,5,0,258,4,0,173,180,0,56,7.928819,6.671875,6.671875,1.000000,0.931556,-1,-1,-1,-1,-1,0.143321
100,94,0,4166,44.319149,0.000000,30.000000,-1,40.010562,40.010562,-1,7,0,392,2,0,172,68,0,101,8.267872,6.412979,6.412979,1.000000,0.907660,-1,-1,-1,-1,-1,0.144700
110,83,0,3740,45.060241,0.000000,30.000000,-1,40.015775,40.015775,-1,6,0,312,3,0,139,127,0,82,8.272450,6.406265,6.406265,1.000000,0.911373,-1,-1,-1,-1,-1,0.142171
120,76,0,3561,46.855263,0.000000,30.000000,-1,40.026959,40.026959,-1,2,0,310,4,0,140,74,0,22,8.290263,6.665877,6.665877,1.000000,0.954252,-1,-1,-1,-1,-1,0.142265
130,76,0,3594,47.289474,0.000000,30.000000,-1,40.037006,40.037006,-1,3,0,283,2,0,143,124,0,36,7.800921,6.365746,6.365746,1.000000,0.942182,-1,-1,-1,-1,-1,0.134612
140,75,0,3376,45.013333,0.000000,30.000000,-1,40.071682,40.071682,-1,4,0,346,2,0,136,150,0,49,8.548111,6.385222,6.385222,1.000000,0.927340,-1,-1,-1,-1,-1,0.141852
150,72,0,3293,45.736111,0.000000,30.000000,-1,40.066505,40.066505,-1,3,0,284,4,0,126,81,0,35,8.807870,6.909722,6.909722,1.000000,0.936663,-1,-1,-1,-1,-1,0.151078
160,68,0,3129,46.014706,0.000000,30.000000,-1,40.096197,40.096197,-1,4,0,242,4,0,133,106,0,54,8.318480,6.681520,6.681520,1.000000,0.921741,-1,-1,-1,-1,-1,0.145204
