update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,164,1.640000,0.000000,30.000000,-1,40.006098,40.006098,-1,0,0,64,0,0,0,7,0,0,15.756500,0.160167,0.160167,0.660000,0.939394,-1,-1,-1,-1,-1,0.097663
10,194,0,6408,33.030928,0.000000,30.000000,-1,40.003433,40.003433,-1,5,0,887,0,0,0,400,0,65,8.492089,3.495883,3.495883,0.793814,0.892404,-1,-1,-1,-1,-1,0.105837
20,289,0,12060,41.730104,0.000000,30.000000,-1,40.008375,40.008375,-1,13,0,1439,10,0,367,1029,0,117,6.512221,4.099082,4.099082,0.968858,0.910046,-1,-1,-1,-1,-1,0.098228
30,350,0,15560,44.457143,0.000000,30.000000,-1,40.010604,40.010604,-1,19,0,1910,5,0,489,1257,0,226,5.614415,3.870211,3.870211,0.997143,0.925321,-1,-1,-1,-1,-1,0.087055
40,375,0,16853,44.941333,0.000000,30.000000,-1,40.016733,40.016733,-1,23,0,1660,20,0,584,1357,0,270,5.058587,3.866365,3.866365,1.000000,0.917995,-1,-1,-1,-1,-1,0.086031
50,377,0,17323,45.949602,0.000000,30.000000,-1,40.021936,40.021936,-1,17,0,1537,19,0,641,1380,0,212,4.989124,3.798548,3.798548,1.000000,0.938088,-1,-1,-1,-1,-1,0.082668
60,391,0,17531,44.836317,0.000000,30.000000,-1,40.018710,40.018710,-1,24,0,1533,16,0,695,1181,0,307,5.134837,3.872856,3.872856,1.000000,0.918862,-1,-1,-1,-1,-1,0.086378
70,387,0,17531,45.299742,0.000000,30.000000,-1,40.011922,40.011922,-1,20,0,1476,23,0,699,1538,0,255,4.848910,3.720673,3.720673,1.000000,0.926429,-1,-1,-1,-1,-1,0.082135
80,398,0,18278,45.924623,0.000000,30.000000,-1,40.020188,40.020188,-1,18,0,1690,14,0,671,1530,0,234,4.937896,3.754136,3.754136,1.000000,0.929446,-1,-1,-1,-1,-1,0.081746
90,402,0,18346,45.636816,0.000000,30.000000,-1,40.018206,40.018206,-1,19,0,1675,15,0,654,1459,0,225,5.121624,3.829454,3.829454,1.000000,0.926115,-1,-1,-1,-1,-1,0.083911
100,414,0,18751,45.292271,0.000000,30.000000,-1,40.021866,40.021866,-1,16,0,1976,20,0,747,1387,0,194,4.943704,3.521099,3.521099,1.000000,0.931296,-1,-1,-1,-1,-1,0.077742
110,408,0,18349,44.973039,0.000000,30.000000,-1,40.026050,40.026050,-1,23,0,1676,23,0,665,1712,0,335,4.864064,3.554237,3.554237,1.000000,0.914102,-1,-1,-1,-1,-1,0.079030
120,405,0,18616,45.965432,0.000000,30.000000,-1,40.021809,40.021809,-1,18,0,1397,22,0,727,1897,0,234,4.740283,3.645843,3.645843,1.000000,0.922824,-1,-1,-1,-1,-1,0.079317
130,399,0,18492,46.345865,0.000000,30.000000,-1,40.016385,40.016385,-1,12,0,1750,20,0,785,1737,0,154,4.907038,3.602569,3.602569,1.000000,0.935984,-1,-1,-1,-1,-1,0.077732
140,389,0,17898,46.010283,0.000000,30.000000,-1,40.005643,40.005643,-1,12,0,1554,27,0,719,1914,0,134,5.011272,3.686120,3.686120,1.000000,0.935857,-1,-1,-1,-1,-1,0.080115
150,399,0,17783,44.568922,0.000000,30.000000,-1,40.004442,40.004442,-1,22,0,1767,11,0,638,1552,0,274,5.160576,3.656586,3.656586,1.000000,0.911326,-1,-1,-1,-1,-1,0.082043
160,398,0,18235,45.816583,0.000000,30.000000,-1,40.013600,40.013600,-1,18,0,1616,11,0,714,1568,0,212,5.140862,3.814750,3.814750,1.000000,0.920956,-1,-1,-1,-1,-1,0.083261
170,415,0,18775,45.240964,0.000000,30.000000,-1,40.015126,40.015126,-1,24,0,1549,15,0,743,1834,0,317,5.148075,3.849974,3.849974,1.000000,0.909732,-1,-1,-1,-1,-1,0.085099
180,415,0,18634,44.901205,0.000000,30.000000,-1,40.011592,40.011592,-1,23,0,1640,24,0,733,1511,0,302,4.954574,3.637221,3.637221,1.000000,0.909717,-1,-1,-1,-1,-1,0.081005
190,410,0,18566,45.282927,0.000000,30.000000,-1,40.017721,40.017721,-1,21,0,1594,22,0,712,1569,0,273,5.020163,3.753008,3.753008,1.000000,0.913744,-1,-1,-1,-1,-1,0.082879
