update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,158,1.580000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,58,0,0,0,2,0,0,15.598000,0.155333,0.155333,0.590000,1.000000,-1,-1,-1,-1,-1,0.098312
10,195,0,6101,31.287179,0.000000,30.000000,-1,40.000328,40.000328,-1,7,0,874,0,0,0,340,0,51,8.726605,3.399891,3.399891,0.805128,0.903594,-1,-1,-1,-1,-1,0.108667
20,305,0,13048,42.780328,0.000000,30.000000,-1,40.000000,40.000000,-1,12,0,1434,15,0,394,1065,0,153,5.741634,3.938356,3.938356,0.980328,0.942470,-1,-1,-1,-1,-1,0.092060
30,327,0,14785,45.214067,0.000000,30.000000,-1,40.001826,40.001826,-1,17,0,1474,13,0,512,986,0,215,5.559110,4.106683,4.106683,1.000000,0.935631,-1,-1,-1,-1,-1,0.090828
40,371,0,17308,46.652291,0.000000,30.000000,-1,40.004738,40.004738,-1,12,0,1358,15,0,606,1233,0,158,5.312587,4.216293,4.216293,1.000000,0.955162,-1,-1,-1,-1,-1,0.090377
50,402,0,18282,45.477612,0.000000,30.000000,-1,40.002735,40.002735,-1,20,0,1657,17,0,731,1303,0,241,4.911190,3.736405,3.736405,1.000000,0.936176,-1,-1,-1,-1,-1,0.082159
60,390,0,17744,45.497436,0.000000,30.000000,-1,39.997182,39.997182,-1,19,0,1361,18,0,691,1341,0,245,4.965155,3.874772,3.874772,1.000000,0.934365,-1,-1,-1,-1,-1,0.085165
70,435,0,19995,45.965517,0.000000,30.000000,-1,40.000300,40.000300,-1,18,0,1734,18,0,773,1559,0,240,4.786457,3.567238,3.567238,1.000000,0.938669,-1,-1,-1,-1,-1,0.077607
80,418,0,18921,45.265550,0.000000,30.000000,-1,40.000846,40.000846,-1,24,0,1592,26,0,685,1480,0,311,4.642787,3.545582,3.545582,1.000000,0.922137,-1,-1,-1,-1,-1,0.078328
90,405,0,18799,46.417284,0.000000,30.000000,-1,40.002021,40.002021,-1,15,0,1628,16,0,682,1466,0,186,4.950498,3.741683,3.741683,1.000000,0.940888,-1,-1,-1,-1,-1,0.080610
100,414,0,18798,45.405797,0.000000,30.000000,-1,40.003245,40.003245,-1,19,0,1858,18,0,701,1913,0,244,4.934694,3.606944,3.606944,1.000000,0.931008,-1,-1,-1,-1,-1,0.079438
110,408,0,18674,45.769608,0.000000,30.000000,-1,39.997537,39.997537,-1,16,0,1730,21,0,733,1480,0,200,4.975895,3.662993,3.662993,1.000000,0.936299,-1,-1,-1,-1,-1,0.080031
120,397,0,18324,46.156171,0.000000,30.000000,-1,39.986957,39.986957,-1,14,0,1615,23,0,671,1612,0,182,4.874554,3.687999,3.687999,1.000000,0.938774,-1,-1,-1,-1,-1,0.079903
130,388,0,17460,45.000000,0.000000,30.000000,-1,39.983620,39.983620,-1,18,0,1512,23,0,686,1364,0,227,5.092121,3.786868,3.786868,1.000000,0.925667,-1,-1,-1,-1,-1,0.084153
140,411,0,18352,44.652068,0.000000,30.000000,-1,39.979621,39.979621,-1,26,0,1703,14,0,687,1326,0,331,4.915387,3.699374,3.699374,1.000000,0.909780,-1,-1,-1,-1,-1,0.082849
150,418,0,19032,45.531100,0.000000,30.000000,-1,39.970628,39.970628,-1,22,0,1411,22,0,720,1458,0,275,4.679003,3.634167,3.634167,1.000000,0.921155,-1,-1,-1,-1,-1,0.079817
