update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,153,1.530000,0.000000,30.000000,-1,39.986928,39.986928,-1,0,0,53,0,0,0,7,0,0,15.682000,0.151333,0.151333,0.660000,0.969697,-1,-1,-1,-1,-1,0.098911
10,195,0,6954,35.661538,0.000000,30.000000,-1,39.997699,39.997699,-1,3,0,969,0,0,0,347,0,35,7.774511,3.579579,3.579579,0.876923,0.938090,-1,-1,-1,-1,-1,0.100376
20,288,0,12564,43.625000,0.000000,30.000000,-1,39.993314,39.993314,-1,13,0,1538,10,0,390,1110,0,164,6.199662,4.177984,4.177984,0.968750,0.944248,-1,-1,-1,-1,-1,0.095770
30,319,0,14221,44.579937,0.000000,30.000000,-1,39.991702,39.991702,-1,17,0,1373,16,0,474,914,0,204,5.638548,4.184410,4.184410,0.996865,0.930105,-1,-1,-1,-1,-1,0.093863
40,361,0,16118,44.648199,0.000000,30.000000,-1,39.994602,39.994602,-1,23,0,1654,13,0,578,1276,0,282,5.475654,4.039186,4.039186,1.000000,0.925247,-1,-1,-1,-1,-1,0.090467
50,383,0,17352,45.305483,0.000000,30.000000,-1,39.995851,39.995851,-1,17,0,1556,18,0,605,1432,0,200,5.041490,3.788797,3.788797,1.000000,0.943264,-1,-1,-1,-1,-1,0.083628
60,383,0,17602,45.958225,0.000000,30.000000,-1,39.993296,39.993296,-1,14,0,1513,23,0,701,1323,0,180,5.207612,3.968193,3.968193,1.000000,0.949244,-1,-1,-1,-1,-1,0.086343
70,403,0,18627,46.220844,0.000000,30.000000,-1,39.994202,39.994202,-1,15,0,1622,14,0,695,1590,0,187,4.735077,3.659523,3.659523,1.000000,0.946280,-1,-1,-1,-1,-1,0.079175
80,403,0,18185,45.124069,0.000000,30.000000,-1,39.995601,39.995601,-1,20,0,1670,19,0,736,1300,0,254,5.115935,3.903679,3.903679,1.000000,0.933375,-1,-1,-1,-1,-1,0.086510
90,394,0,17967,45.601523,0.000000,30.000000,-1,39.992097,39.992097,-1,22,0,1565,17,0,721,1519,0,269,4.910790,3.803496,3.803496,1.000000,0.925079,-1,-1,-1,-1,-1,0.083407
100,418,0,19000,45.454545,0.000000,30.000000,-1,39.988316,39.988316,-1,22,0,1635,14,0,686,1437,0,285,4.766932,3.676753,3.676753,1.000000,0.927620,-1,-1,-1,-1,-1,0.080889
110,404,0,18789,46.507426,0.000000,30.000000,-1,39.992549,39.992549,-1,16,0,1730,21,0,732,1521,0,213,5.062091,3.858701,3.858701,1.000000,0.939985,-1,-1,-1,-1,-1,0.082970
120,411,0,18552,45.138686,0.000000,30.000000,-1,39.988195,39.988195,-1,23,0,1557,16,0,709,1389,0,310,5.068467,3.733758,3.733758,1.000000,0.923147,-1,-1,-1,-1,-1,0.082717
130,430,0,19424,45.172093,0.000000,30.000000,-1,39.986100,39.986100,-1,21,0,1997,20,0,637,1692,0,262,4.847478,3.560496,3.560496,1.000000,0.929041,-1,-1,-1,-1,-1,0.078821
140,428,0,19473,45.497664,0.000000,30.000000,-1,39.972372,39.972372,-1,17,0,1607,20,0,693,1662,0,226,4.568925,3.473910,3.473910,1.000000,0.937906,-1,-1,-1,-1,-1,0.076354
150,438,0,20251,46.235160,0.000000,30.000000,-1,39.968644,39.968644,-1,20,0,1537,11,0,809,1711,0,254,4.666238,3.608495,3.608495,1.000000,0.931498,-1,-1,-1,-1,-1,0.078047
160,413,0,18790,45.496368,0.000000,30.000000,-1,39.965035,39.965035,-1,17,0,1866,21,0,734,1683,0,230,4.677224,3.415419,3.415419,1.000000,0.931673,-1,-1,-1,-1,-1,0.075070
170,395,0,17626,44.622785,0.000000,30.000000,-1,39.962101,39.962101,-1,26,0,1745,15,0,702,1357,0,318,4.990693,3.667354,3.667354,1.000000,0.908528,-1,-1,-1,-1,-1,0.082186
180,411,0,18521,45.063260,0.000000,30.000000,-1,39.974407,39.974407,-1,20,0,1956,15,0,669,1725,0,243,5.228890,3.785709,3.785709,1.000000,0.924414,-1,-1,-1,-1,-1,0.084009
190,408,0,18753,45.963235,0.000000,30.000000,-1,39.965765,39.965765,-1,19,0,1680,14,0,725,1278,0,252,4.958480,3.666987,3.666987,1.000000,0.926993,-1,-1,-1,-1,-1,0.079781
200,405,0,18419,45.479012,0.000000,30.000000,-1,39.959173,39.959173,-1,17,0,1671,21,0,684,1411,0,206,4.819418,3.566672,3.566672,1.000000,0.929920,-1,-1,-1,-1,-1,0.078425
210,395,0,17965,45.481013,0.000000,30.000000,-1,39.957863,39.957863,-1,26,0,1413,15,0,720,1519,0,323,5.154609,4.038279,4.038279,1.000000,0.907777,-1,-1,-1,-1,-1,0.088790
220,394,0,18337,46.540609,0.000000,30.000000,-1,39.952882,39.952882,-1,8,0,1786,14,0,664,1799,0,94,5.411625,3.878803,3.878803,1.000000,0.948768,-1,-1,-1,-1,-1,0.083342
230,406,0,18506,45.581281,0.000000,30.000000,-1,39.948449,39.948449,-1,19,0,1640,17,0,734,1397,0,241,4.841551,3.600978,3.600978,1.000000,0.922652,-1,-1,-1,-1,-1,0.079001
240,404,0,18236,45.138614,0.000000,30.000000,-1,39.975927,39.975927,-1,18,0,1935,19,0,702,1691,0,233,4.881097,3.474396,3.474396,1.000000,0.923569,-1,-1,-1,-1,-1,0.076972
250,400,0,18149,45.372500,0.000000,30.000000,-1,39.972395,39.972395,-1,23,0,1600,15,0,680,1339,0,299,5.165635,3.845913,3.845913,1.000000,0.909187,-1,-1,-1,-1,-1,0.084763
