update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,168,1.680000,0.000000,30.000000,-1,40.005952,40.005952,-1,0,0,68,0,0,0,6,0,0,16.061533,0.161800,0.161800,0.680000,0.911765,-1,-1,-1,-1,-1,0.096310
10,190,0,6577,34.615789,0.000000,30.000000,-1,40.004865,40.004865,-1,5,0,798,0,0,0,447,0,46,7.888630,3.772774,3.772774,0.873684,0.930854,-1,-1,-1,-1,-1,0.108990
20,267,0,11440,42.846442,0.000000,30.000000,-1,39.993619,39.993619,-1,13,0,1064,8,0,379,840,0,170,6.457243,4.499061,4.499061,0.981273,0.933293,-1,-1,-1,-1,-1,0.105004
30,316,0,14036,44.417722,0.000000,30.000000,-1,39.997221,39.997221,-1,17,0,1408,11,0,498,1176,0,219,5.587300,4.125781,4.125781,0.996835,0.934447,-1,-1,-1,-1,-1,0.092886
40,355,0,15760,44.394366,0.000000,30.000000,-1,40.003236,40.003236,-1,19,0,1608,16,0,592,1508,0,221,5.335855,3.890034,3.890034,1.000000,0.932621,-1,-1,-1,-1,-1,0.087624
50,378,0,16919,44.759259,0.000000,30.000000,-1,40.003428,40.003428,-1,20,0,1558,16,0,593,1494,0,253,4.880591,3.641203,3.641203,1.000000,0.931170,-1,-1,-1,-1,-1,0.081351
60,393,0,17734,45.124682,0.000000,30.000000,-1,40.001015,40.001015,-1,21,0,1458,15,0,654,1258,0,270,5.071846,3.943784,3.943784,1.000000,0.930247,-1,-1,-1,-1,-1,0.087397
70,429,0,19579,45.638695,0.000000,30.000000,-1,40.012360,40.012360,-1,18,0,1835,13,0,775,1624,0,212,4.883095,3.652259,3.652259,1.000000,0.938771,-1,-1,-1,-1,-1,0.080025
80,393,0,17851,45.422392,0.000000,30.000000,-1,40.013781,40.013781,-1,20,0,1467,24,0,684,1188,0,249,4.973324,3.816692,3.816692,1.000000,0.929835,-1,-1,-1,-1,-1,0.084027
90,405,0,18224,44.997531,0.000000,30.000000,-1,40.016462,40.016462,-1,22,0,1638,25,0,673,1362,0,289,5.193742,3.822719,3.822719,1.000000,0.925817,-1,-1,-1,-1,-1,0.084954
100,418,0,18974,45.392344,0.000000,30.000000,-1,40.016602,40.016602,-1,20,0,1771,17,0,725,1663,0,246,4.839832,3.559348,3.559348,1.000000,0.932026,-1,-1,-1,-1,-1,0.078413
110,407,0,18619,45.746929,0.000000,30.000000,-1,40.016005,40.016005,-1,19,0,1627,16,0,688,1766,0,234,4.850881,3.582604,3.582604,1.000000,0.932579,-1,-1,-1,-1,-1,0.078314
120,408,0,18549,45.463235,0.000000,30.000000,-1,40.023829,40.023829,-1,22,0,1646,19,0,718,1286,0,255,4.862285,3.619741,3.619741,1.000000,0.921243,-1,-1,-1,-1,-1,0.079619
130,401,0,18361,45.788030,0.000000,30.000000,-1,40.020968,40.020968,-1,20,0,1529,20,0,704,1624,0,238,4.919779,3.809054,3.809054,1.000000,0.924208,-1,-1,-1,-1,-1,0.083189
140,413,0,19035,46.089588,0.000000,30.000000,-1,40.016181,40.016181,-1,16,0,1702,20,0,743,1560,0,201,4.979104,3.748210,3.748210,1.000000,0.934232,-1,-1,-1,-1,-1,0.081324
150,406,0,18590,45.788177,0.000000,30.000000,-1,40.027703,40.027703,-1,21,0,1561,17,0,722,1326,0,258,4.767872,3.651023,3.651023,1.000000,0.920974,-1,-1,-1,-1,-1,0.079737
160,412,0,18810,45.655340,0.000000,30.000000,-1,40.019830,40.019830,-1,22,0,1620,19,0,682,1427,0,266,4.807280,3.643483,3.643483,1.000000,0.918079,-1,-1,-1,-1,-1,0.079804
170,435,0,20058,46.110345,0.000000,30.000000,-1,40.012015,40.012015,-1,14,0,1901,8,0,770,1659,0,183,4.872957,3.548827,3.548827,1.000000,0.935489,-1,-1,-1,-1,-1,0.076964
180,425,0,19504,45.891765,0.000000,30.000000,-1,40.007793,40.007793,-1,20,0,1530,13,0,778,1568,0,253,4.739088,3.643883,3.643883,1.000000,0.919417,-1,-1,-1,-1,-1,0.079402
190,418,0,19012,45.483254,0.000000,30.000000,-1,40.012834,40.012834,-1,24,0,1531,20,0,730,1607,0,293,4.757915,3.616544,3.616544,1.000000,0.906432,-1,-1,-1,-1,-1,0.079514
200,412,0,18877,45.817961,0.000000,30.000000,-1,40.006993,40.006993,-1,20,0,1424,14,0,800,1561,0,255,4.827911,3.679255,3.679255,1.000000,0.915583,-1,-1,-1,-1,-1,0.080302
210,413,0,18802,45.525424,0.000000,30.000000,-1,40.003670,40.003670,-1,18,0,1555,22,0,699,1428,0,221,4.872970,3.631123,3.631123,1.000000,0.921295,-1,-1,-1,-1,-1,0.079760
220,405,0,19037,47.004938,0.000000,30.000000,-1,40.004150,40.004150,-1,11,0,1474,31,0,751,1402,0,129,4.822927,3.669137,3.669137,1.000000,0.936029,-1,-1,-1,-1,-1,0.078059
230,408,0,18496,45.333333,0.000000,30.000000,-1,40.002325,40.002325,-1,17,0,1761,20,0,720,1450,0,214,5.061862,3.582746,3.582746,1.000000,0.920033,-1,-1,-1,-1,-1,0.079031
240,398,0,17513,44.002513,0.000000,30.000000,-1,40.008908,40.008908,-1,28,0,1660,18,0,647,1717,0,354,4.936783,3.552927,3.552927,1.000000,0.893490,-1,-1,-1,-1,-1,0.080744
250,412,0,18866,45.791262,0.000000,30.000000,-1,40.008905,40.008905,-1,14,0,1664,12,0,676,1782,0,177,5.044768,3.568154,3.568154,1.000000,0.925767,-1,-1,-1,-1,-1,0.077922
260,414,0,18902,45.657005,0.000000,30.000000,-1,40.004814,40.004814,-1,22,0,1590,10,0,752,1514,0,293,5.021428,3.778894,3.778894,1.000000,0.907017,-1,-1,-1,-1,-1,0.082767
270,411,0,18467,44.931873,0.000000,30.000000,-1,39.994585,39.994585,-1,27,0,1742,18,0,724,1734,0,359,4.963166,3.581769,3.581769,1.000000,0.895313,-1,-1,-1,-1,-1,0.079716
280,418,0,18842,45.076555,0.000000,30.000000,-1,40.003927,40.003927,-1,23,0,1604,14,0,727,1381,0,305,4.956140,3.625199,3.625199,1.000000,0.905053,-1,-1,-1,-1,-1,0.080423
290,425,0,19401,45.649412,0.000000,30.000000,-1,40.004484,40.004484,-1,14,0,1575,19,0,703,1632,0,168,4.828177,3.504596,3.504596,1.000000,0.925245,-1,-1,-1,-1,-1,0.076772
300,428,0,18898,44.154206,0.000000,30.000000,-1,40.016351,40.016351,-1,27,0,1838,20,0,711,1395,0,351,4.972841,3.491667,3.491667,1.000000,0.895400,-1,-1,-1,-1,-1,0.079079
310,425,0,19003,44.712941,0.000000,30.000000,-1,40.005104,40.005104,-1,27,0,1824,15,0,736,1624,0,343,4.935579,3.574337,3.574337,1.000000,0.893784,-1,-1,-1,-1,-1,0.079940
320,403,0,18396,45.647643,0.000000,30.000000,-1,40.011035,40.011035,-1,19,0,1609,18,0,691,1489,0,271,4.951166,3.628770,3.628770,1.000000,0.908503,-1,-1,-1,-1,-1,0.079495
330,387,0,17719,45.785530,0.000000,30.000000,-1,40.012868,40.012868,-1,17,0,1573,20,0,685,1425,0,213,5.189910,3.801539,3.801539,1.000000,0.911378,-1,-1,-1,-1,-1,0.083029
340,412,0,18551,45.026699,0.000000,30.000000,-1,40.034014,40.034014,-1,20,0,1845,25,0,757,1734,0,261,4.909578,3.422946,3.422946,1.000000,0.904155,-1,-1,-1,-1,-1,0.076020
350,413,0,18458,44.692494,0.000000,30.000000,-1,40.027684,40.027684,-1,26,0,1686,21,0,701,1415,0,318,4.824079,3.494899,3.494899,1.000000,0.891733,-1,-1,-1,-1,-1,0.078199
360,405,0,18340,45.283951,0.000000,30.000000,-1,40.015976,40.015976,-1,24,0,1697,23,0,689,1771,0,317,4.981166,3.603431,3.603431,1.000000,0.894349,-1,-1,-1,-1,-1,0.079574
370,394,0,18167,46.109137,0.000000,30.000000,-1,40.004954,40.004954,-1,18,0,1627,19,0,698,1143,0,241,5.329604,3.954599,3.954599,1.000000,0.908345,-1,-1,-1,-1,-1,0.085766
