update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,155,1.550000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,55,0,0,0,4,0,0,15.469167,0.147500,0.147500,0.630000,0.968254,-1,-1,-1,-1,-1,0.095161
10,193,0,6385,33.082902,0.000000,30.000000,-1,40.001723,40.001723,-1,6,0,822,0,0,0,413,0,71,8.930877,3.787603,3.787603,0.854922,0.893248,-1,-1,-1,-1,-1,0.114488
20,288,0,12088,41.972222,0.000000,30.000000,-1,40.000827,40.000827,-1,12,0,1311,9,0,384,965,0,140,6.357685,3.974491,3.974491,0.940972,0.953263,-1,-1,-1,-1,-1,0.094693
30,340,0,15067,44.314706,0.000000,30.000000,-1,40.000398,40.000398,-1,23,0,1393,13,0,503,1228,0,306,5.341949,4.024298,4.024298,0.997059,0.920391,-1,-1,-1,-1,-1,0.090812
40,384,0,17419,45.361979,0.000000,30.000000,-1,40.003732,40.003732,-1,17,0,1433,8,0,666,1579,0,197,4.965727,3.814283,3.814283,1.000000,0.942541,-1,-1,-1,-1,-1,0.084085
50,398,0,18432,46.311558,0.000000,30.000000,-1,40.001465,40.001465,-1,13,0,1720,12,0,637,1379,0,163,5.038038,3.858947,3.858947,1.000000,0.952626,-1,-1,-1,-1,-1,0.083326
60,410,0,18798,45.848780,0.000000,30.000000,-1,40.013352,40.013352,-1,16,0,1915,18,0,725,1527,0,218,4.916731,3.620551,3.620551,1.000000,0.944770,-1,-1,-1,-1,-1,0.078967
70,399,0,18125,45.426065,0.000000,30.000000,-1,40.004138,40.004138,-1,19,0,1582,18,0,690,1637,0,233,5.090727,3.825015,3.825015,1.000000,0.933937,-1,-1,-1,-1,-1,0.084203
80,410,0,18635,45.451220,0.000000,30.000000,-1,40.001932,40.001932,-1,17,0,1797,16,0,698,1727,0,196,4.971352,3.683933,3.683933,1.000000,0.936886,-1,-1,-1,-1,-1,0.081052
90,413,0,18778,45.467312,0.000000,30.000000,-1,39.996325,39.996325,-1,20,0,1587,15,0,692,1373,0,257,4.935800,3.695585,3.695585,1.000000,0.929205,-1,-1,-1,-1,-1,0.081280
100,400,0,18340,45.850000,0.000000,30.000000,-1,40.003490,40.003490,-1,18,0,1470,21,0,663,1862,0,222,4.931296,3.771422,3.771422,1.000000,0.931632,-1,-1,-1,-1,-1,0.082256
110,396,0,18258,46.106061,0.000000,30.000000,-1,40.015281,40.015281,-1,16,0,1392,21,0,718,1540,0,189,4.933106,3.811483,3.811483,1.000000,0.934485,-1,-1,-1,-1,-1,0.082668
120,404,0,18832,46.613861,0.000000,30.000000,-1,40.010514,40.010514,-1,11,0,1786,17,0,725,1365,0,139,5.141522,3.807088,3.807088,1.000000,0.945802,-1,-1,-1,-1,-1,0.081673
130,417,0,19325,46.342926,0.000000,30.000000,-1,40.002329,40.002329,-1,11,0,1852,22,0,792,1523,0,130,5.100121,3.677657,3.677657,1.000000,0.941755,-1,-1,-1,-1,-1,0.079357
140,423,0,19441,45.959811,0.000000,30.000000,-1,39.996914,39.996914,-1,17,0,1582,23,0,745,1655,0,230,4.664929,3.528812,3.528812,1.000000,0.929704,-1,-1,-1,-1,-1,0.076780
150,407,0,18300,44.963145,0.000000,30.000000,-1,39.995519,39.995519,-1,17,0,1688,15,0,708,1167,0,226,4.965977,3.572341,3.572341,1.000000,0.927922,-1,-1,-1,-1,-1,0.079450
160,406,0,18396,45.310345,0.000000,30.000000,-1,40.005653,40.005653,-1,24,0,1645,16,0,701,1708,0,322,4.797253,3.660055,3.660055,1.000000,0.909700,-1,-1,-1,-1,-1,0.080777
170,404,0,18461,45.695545,0.000000,30.000000,-1,40.011484,40.011484,-1,20,0,1455,14,0,673,1602,0,251,4.791127,3.615698,3.615698,1.000000,0.917024,-1,-1,-1,-1,-1,0.079126
180,410,0,18668,45.531707,0.000000,30.000000,-1,39.998018,39.998018,-1,19,0,1866,14,0,735,1597,0,233,5.006543,3.682656,3.682656,1.000000,0.918347,-1,-1,-1,-1,-1,0.080881
190,403,0,18722,46.456576,0.000000,30.000000,-1,39.998825,39.998825,-1,16,0,1563,19,0,679,1453,0,197,4.931411,3.764205,3.764205,1.000000,0.921778,-1,-1,-1,-1,-1,0.081026
200,398,0,18574,46.668342,0.000000,30.000000,-1,39.996662,39.996662,-1,11,0,1655,17,0,691,1830,0,127,4.850699,3.575779,3.575779,1.000000,0.931452,-1,-1,-1,-1,-1,0.076621
210,408,0,18619,45.634804,0.000000,30.000000,-1,39.995757,39.995757,-1,18,0,1582,13,0,680,1693,0,232,5.195476,3.884005,3.884005,1.000000,0.916424,-1,-1,-1,-1,-1,0.085111
220,434,0,19639,45.251152,0.000000,30.000000,-1,39.997352,39.997352,-1,23,0,1636,28,0,739,1655,0,320,4.508826,3.340910,3.340910,1.000000,0.905688,-1,-1,-1,-1,-1,0.073830
230,400,0,17901,44.752500,0.000000,30.000000,-1,40.006424,40.006424,-1,22,0,1435,28,0,685,1709,0,247,4.957716,3.705796,3.705796,1.000000,0.904782,-1,-1,-1,-1,-1,0.082806
240,400,0,18083,45.207500,0.000000,30.000000,-1,40.019466,40.019466,-1,23,0,1581,22,0,685,1676,0,301,4.839210,3.593211,3.593211,1.000000,0.900868,-1,-1,-1,-1,-1,0.079483
250,405,0,18290,45.160494,0.000000,30.000000,-1,40.023346,40.023346,-1,21,0,1660,18,0,697,2071,0,254,5.058690,3.679934,3.679934,1.000000,0.903346,-1,-1,-1,-1,-1,0.081486
260,429,0,19539,45.545455,0.000000,30.000000,-1,40.018783,40.018783,-1,21,0,1802,22,0,743,2040,0,246,4.810002,3.465056,3.465056,1.000000,0.907504,-1,-1,-1,-1,-1,0.076079
270,419,0,18877,45.052506,0.000000,30.000000,-1,40.030990,40.030990,-1,22,0,1555,21,0,712,1850,0,258,5.009857,3.645672,3.645672,1.000000,0.902171,-1,-1,-1,-1,-1,0.080921
280,413,0,18520,44.842615,0.000000,30.000000,-1,40.038553,40.038553,-1,22,0,1403,20,0,696,1403,0,271,4.941982,3.666919,3.666919,1.000000,0.902983,-1,-1,-1,-1,-1,0.081773
290,426,0,19269,45.232394,0.000000,30.000000,-1,40.033058,40.033058,-1,23,0,1712,15,0,744,1752,0,310,4.961865,3.555350,3.555350,1.000000,0.901332,-1,-1,-1,-1,-1,0.078602
300,407,0,18178,44.663391,0.000000,30.000000,-1,40.024975,40.024975,-1,28,0,1685,17,0,716,1628,0,324,5.066717,3.675298,3.675298,1.000000,0.881956,-1,-1,-1,-1,-1,0.082289
310,402,0,18504,46.029851,0.000000,30.000000,-1,40.028913,40.028913,-1,18,0,1653,18,0,654,1625,0,243,5.210742,3.785941,3.785941,1.000000,0.904625,-1,-1,-1,-1,-1,0.082250
320,400,0,18437,46.092500,0.000000,30.000000,-1,40.048978,40.048978,-1,16,0,1540,30,0,712,1416,0,207,5.115988,3.754012,3.754012,1.000000,0.909211,-1,-1,-1,-1,-1,0.081445
330,410,0,18667,45.529268,0.000000,30.000000,-1,40.038892,40.038892,-1,18,0,1816,14,0,768,1516,0,224,5.074541,3.621684,3.621684,1.000000,0.904877,-1,-1,-1,-1,-1,0.079546
340,409,0,18739,45.816626,0.000000,30.000000,-1,40.048295,40.048295,-1,19,0,1697,14,0,681,1583,0,250,5.052095,3.648802,3.648802,1.000000,0.900010,-1,-1,-1,-1,-1,0.079639
350,399,0,18266,45.779449,0.000000,30.000000,-1,40.052447,40.052447,-1,18,0,1502,20,0,687,1330,0,213,4.939247,3.625975,3.625975,1.000000,0.902565,-1,-1,-1,-1,-1,0.079205
360,405,0,18820,46.469136,0.000000,30.000000,-1,40.067109,40.067109,-1,11,0,1789,19,0,708,1587,0,144,5.033793,3.558799,3.558799,1.000000,0.917158,-1,-1,-1,-1,-1,0.076584
370,413,0,18755,45.411622,0.000000,30.000000,-1,40.082218,40.082218,-1,16,0,1840,28,0,699,1080,0,221,4.917969,3.383196,3.383196,1.000000,0.903243,-1,-1,-1,-1,-1,0.074501
380,399,0,18429,46.187970,0.000000,30.000000,-1,40.066417,40.066417,-1,16,0,1552,21,0,702,1281,0,205,4.800825,3.483218,3.483218,1.000000,0.904390,-1,-1,-1,-1,-1,0.075414
390,390,0,18132,46.492308,0.000000,30.000000,-1,40.056475,40.056475,-1,9,0,1843,24,0,703,1718,0,110,5.290982,3.728432,3.728432,1.000000,0.919301,-1,-1,-1,-1,-1,0.080195
400,388,0,17895,46.121134,0.000000,30.000000,-1,40.044985,40.044985,-1,14,0,1683,20,0,728,1355,0,198,5.119343,3.598870,3.598870,1.000000,0.907206,-1,-1,-1,-1,-1,0.078031
410,399,0,18317,45.907268,0.000000,30.000000,-1,40.046350,40.046350,-1,14,0,1780,18,0,730,1450,0,190,4.930898,3.406552,3.406552,1.000000,0.905184,-1,-1,-1,-1,-1,0.074205
420,406,0,18122,44.635468,0.000000,30.000000,-1,40.057996,40.057996,-1,22,0,1857,20,0,676,1508,0,274,5.213852,3.486125,3.486125,1.000000,0.885087,-1,-1,-1,-1,-1,0.078102
430,399,0,17783,44.568922,0.000000,30.000000,-1,40.047292,40.047292,-1,26,0,1842,17,0,653,1441,0,324,5.160299,3.517586,3.517586,1.000000,0.877693,-1,-1,-1,-1,-1,0.078925
440,388,0,17894,46.118557,0.000000,30.000000,-1,40.042137,40.042137,-1,19,0,1391,14,0,683,1323,0,246,5.132912,3.771604,3.771604,1.000000,0.892691,-1,-1,-1,-1,-1,0.081781
450,387,0,17557,45.366925,0.000000,30.000000,-1,40.048015,40.048015,-1,18,0,1565,21,0,702,1403,0,236,5.231798,3.695605,3.695605,1.000000,0.894655,-1,-1,-1,-1,-1,0.081460
460,404,0,18617,46.081683,0.000000,30.000000,-1,40.029113,40.029113,-1,14,0,1831,17,0,691,1884,0,172,5.163092,3.481298,3.481298,1.000000,0.901000,-1,-1,-1,-1,-1,0.075546
470,403,0,18599,46.151365,0.000000,30.000000,-1,40.007420,40.007420,-1,14,0,1757,23,0,725,1581,0,172,4.876551,3.421452,3.421452,1.000000,0.899384,-1,-1,-1,-1,-1,0.074135
480,376,0,17335,46.103723,0.000000,30.000000,-1,40.011883,40.011883,-1,11,0,1520,20,0,626,1414,0,139,4.956788,3.468364,3.468364,1.000000,0.905439,-1,-1,-1,-1,-1,0.075230
490,388,0,17232,44.412371,0.000000,30.000000,-1,40.007138,40.007138,-1,24,0,1478,15,0,657,1154,0,283,5.206172,3.687790,3.687790,1.000000,0.874454,-1,-1,-1,-1,-1,0.083035
500,384,0,17583,45.789062,0.000000,30.000000,-1,40.010806,40.010806,-1,20,0,1621,17,0,678,1196,0,245,5.382399,3.840029,3.840029,1.000000,0.883262,-1,-1,-1,-1,-1,0.083863
