update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,153,1.530000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,53,0,0,0,6,0,0,15.716333,0.150333,0.150333,0.670000,0.940299,-1,-1,-1,-1,-1,0.098257
10,180,0,6132,34.066667,0.000000,30.000000,-1,39.995760,39.995760,-1,7,0,948,0,0,0,479,0,71,8.409907,3.516019,3.516019,0.850000,0.867128,-1,-1,-1,-1,-1,0.103210
20,187,0,7586,40.566845,0.000000,30.000000,-1,39.997891,39.997891,-1,11,0,549,11,0,323,560,0,119,7.714011,5.310945,5.310945,0.909091,0.914480,-1,-1,-1,-1,-1,0.130918
30,157,0,6712,42.751592,0.000000,30.000000,-1,40.000149,40.000149,-1,3,0,601,12,0,233,261,0,29,7.470212,5.109406,5.109406,0.923567,0.975545,-1,-1,-1,-1,-1,0.119514
40,137,0,5989,43.715328,0.000000,30.000000,-1,40.001336,40.001336,-1,7,0,386,11,0,239,260,0,93,7.928127,6.105937,6.105937,0.985401,0.923837,-1,-1,-1,-1,-1,0.139675
50,129,0,5956,46.170543,0.000000,30.000000,-1,39.985561,39.985561,-1,7,0,394,6,0,212,143,0,80,7.961886,6.637597,6.637597,0.992248,0.932612,-1,-1,-1,-1,-1,0.143763
60,120,0,5533,46.108333,0.000000,30.000000,-1,39.976866,39.976866,-1,4,0,542,5,0,266,212,0,48,8.548856,6.445589,6.445589,1.000000,0.949697,-1,-1,-1,-1,-1,0.139792
70,108,0,4948,45.814815,0.000000,30.000000,-1,39.976556,39.976556,-1,5,0,494,8,0,191,274,0,61,7.448673,5.767377,5.767377,1.000000,0.937638,-1,-1,-1,-1,-1,0.125885
80,102,0,4922,48.254902,0.000000,30.000000,-1,39.975010,39.975010,-1,0,0,435,5,0,209,151,0,0,8.937451,7.075621,7.075621,1.000000,0.984510,-1,-1,-1,-1,-1,0.146630
90,91,0,4259,46.802198,0.000000,30.000000,-1,39.985443,39.985443,-1,2,0,307,3,0,146,147,0,34,7.708773,6.174883,6.174883,1.000000,0.962306,-1,-1,-1,-1,-1,0.131936
100,87,0,3845,44.195402,0.000000,30.000000,-1,39.968531,39.968531,-1,7,0,317,2,0,164,118,0,91,8.362107,6.810307,6.810307,1.000000,0.902334,-1,-1,-1,-1,-1,0.154095
110,84,0,3985,47.440476,0.000000,30.000000,-1,39.980176,39.980176,-1,2,0,313,3,0,156,137,0,22,7.557103,6.073849,6.073849,1.000000,0.957754,-1,-1,-1,-1,-1,0.128031
120,81,0,3730,46.049383,0.000000,30.000000,-1,39.958713,39.958713,-1,4,0,372,6,0,152,155,0,45,8.091605,6.229383,6.229383,1.000000,0.930352,-1,-1,-1,-1,-1,0.135276
130,75,0,3386,45.146667,0.000000,30.000000,-1,39.939752,39.939752,-1,6,0,315,4,0,133,137,0,67,8.363111,6.525778,6.525778,1.000000,0.899279,-1,-1,-1,-1,-1,0.144546
140,70,0,3368,48.114286,0.000000,30.000000,-1,39.978919,39.978919,-1,2,0,236,4,0,129,131,0,27,8.480048,7.234238,7.234238,1.000000,0.952247,-1,-1,-1,-1,-1,0.150355
150,76,0,3569,46.960526,0.000000,30.000000,-1,39.954889,39.954889,-1,1,0,267,5,0,139,166,0,15,8.730132,6.840044,6.840044,1.000000,0.965163,-1,-1,-1,-1,-1,0.145655
160,82,0,3899,47.548780,0.000000,30.000000,-1,39.973326,39.973326,-1,1,0,349,3,0,160,184,0,15,8.095976,6.233293,6.233293,1.000000,0.963159,-1,-1,-1,-1,-1,0.131093
170,84,0,3833,45.630952,0.000000,30.000000,-1,39.966084,39.966084,-1,5,0,313,5,0,161,68,0,72,8.602183,7.032738,7.032738,1.000000,0.920767,-1,-1,-1,-1,-1,0.154122
180,80,0,3738,46.725000,0.000000,30.000000,-1,39.937667,39.937667,-1,4,0,369,2,0,134,253,0,54,8.391625,6.441708,6.441708,1.000000,0.928059,-1,-1,-1,-1,-1,0.137864
190,87,0,3634,41.770115,0.000000,30.000000,-1,39.959824,39.959824,-1,10,0,339,5,0,161,63,0,134,7.745326,5.913678,5.913678,1.000000,0.861110,-1,-1,-1,-1,-1,0.141577
200,87,0,4125,47.413793,0.000000,30.000000,-1,39.955636,39.955636,-1,3,0,250,5,0,147,119,0,40,9.069157,7.559195,7.559195,1.000000,0.944932,-1,-1,-1,-1,-1,0.159430
210,94,0,4366,46.446809,0.000000,30.000000,-1,39.937471,39.937471,-1,2,0,474,3,0,182,207,0,20,8.672376,6.256702,6.256702,1.000000,0.953618,-1,-1,-1,-1,-1,0.134707
220,84,0,3737,44.488095,0.000000,30.000000,-1,39.947284,39.947284,-1,5,0,323,9,0,144,135,0,57,8.004722,6.082579,6.082579,1.000000,0.913952,-1,-1,-1,-1,-1,0.136724
230,84,0,3762,44.785714,0.000000,30.000000,-1,39.987241,39.987241,-1,5,0,388,5,0,155,136,0,70,8.941190,6.535000,6.535000,1.000000,0.914448,-1,-1,-1,-1,-1,0.145917
240,87,0,3926,45.126437,0.000000,30.000000,-1,39.973001,39.973001,-1,8,0,233,3,0,133,149,0,110,7.959157,6.638544,6.638544,1.000000,0.881372,-1,-1,-1,-1,-1,0.147110
250,82,0,3732,45.512195,0.000000,30.000000,-1,40.025188,40.025188,-1,3,0,339,9,0,144,81,0,45,8.270732,6.200813,6.200813,1.000000,0.934464,-1,-1,-1,-1,-1,0.136245
260,83,0,3765,45.361446,0.000000,30.000000,-1,40.058167,40.058167,-1,5,0,359,2,0,130,48,0,70,8.179076,6.077952,6.077952,1.000000,0.911089,-1,-1,-1,-1,-1,0.133989
270,86,0,3869,44.988372,0.000000,30.000000,-1,40.065133,40.065133,-1,5,0,302,2,0,144,259,0,66,8.765000,6.971434,6.971434,1.000000,0.916462,-1,-1,-1,-1,-1,0.154961
280,86,0,3957,46.011628,0.000000,30.000000,-1,40.087945,40.087945,-1,5,0,357,2,0,162,246,0,70,8.179748,6.296996,6.296996,1.000000,0.912592,-1,-1,-1,-1,-1,0.136857
290,84,0,3972,47.285714,0.000000,30.000000,-1,40.067472,40.067472,-1,1,0,425,6,0,157,119,0,17,7.997579,6.010357,6.010357,1.000000,0.950213,-1,-1,-1,-1,-1,0.127107
300,93,0,4233,45.516129,0.000000,30.000000,-1,40.079613,40.079613,-1,6,0,349,4,0,148,167,0,71,8.456738,6.740394,6.740394,1.000000,0.901081,-1,-1,-1,-1,-1,0.148088
310,88,0,3924,44.590909,0.000000,30.000000,-1,40.099388,40.099388,-1,5,0,381,5,0,136,66,0,53,8.103288,6.052015,6.052015,1.000000,0.909476,-1,-1,-1,-1,-1,0.135723
320,90,0,4195,46.611111,0.000000,30.000000,-1,40.083671,40.083671,-1,3,0,425,5,0,150,272,0,30,8.380407,6.138111,6.138111,1.000000,0.930193,-1,-1,-1,-1,-1,0.131688
330,77,0,3650,47.402597,0.000000,30.000000,-1,40.087123,40.087123,-1,1,0,325,9,0,141,93,0,11,9.445498,7.156234,7.156234,1.000000,0.951721,-1,-1,-1,-1,-1,0.150967
340,98,0,4532,46.244898,0.000000,30.000000,-1,40.086055,40.086055,-1,4,0,488,3,0,165,112,0,44,8.300408,6.121361,6.121361,1.000000,0.924829,-1,-1,-1,-1,-1,0.132368
