update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,175,1.750000,0.000000,30.000000,-1,40.005714,40.005714,-1,0,0,75,0,0,0,4,0,0,17.293000,0.173667,0.173667,0.630000,0.936508,-1,-1,-1,-1,-1,0.099238
10,198,0,6833,34.510101,0.000000,30.000000,-1,39.998537,39.998537,-1,6,0,1005,0,0,0,331,0,64,8.076108,3.604027,3.604027,0.858586,0.929734,-1,-1,-1,-1,-1,0.104434
20,278,0,12211,43.924460,0.000000,30.000000,-1,40.002621,40.002621,-1,16,0,1487,8,0,370,783,0,217,6.312700,4.547012,4.547012,1.000000,0.926465,-1,-1,-1,-1,-1,0.103519
30,339,0,15268,45.038348,0.000000,30.000000,-1,40.010676,40.010676,-1,14,0,1443,18,0,524,1144,0,183,5.388685,3.975411,3.975411,1.000000,0.948338,-1,-1,-1,-1,-1,0.088267
40,384,0,17228,44.864583,0.000000,30.000000,-1,40.018110,40.018110,-1,20,0,1862,21,0,640,1557,0,264,5.274173,3.840411,3.840411,1.000000,0.935348,-1,-1,-1,-1,-1,0.085600
50,412,0,18396,44.650485,0.000000,30.000000,-1,40.019352,40.019352,-1,25,0,1560,19,0,688,1409,0,299,4.953502,3.702012,3.702012,1.000000,0.926099,-1,-1,-1,-1,-1,0.082911
60,422,0,19689,46.656398,0.000000,30.000000,-1,40.018741,40.018741,-1,15,0,1577,10,0,796,1620,0,205,4.903907,3.872780,3.872780,1.000000,0.949400,-1,-1,-1,-1,-1,0.083006
70,436,0,20010,45.894495,0.000000,30.000000,-1,40.016392,40.016392,-1,14,0,1912,19,0,822,1720,0,189,4.799929,3.575125,3.575125,1.000000,0.951772,-1,-1,-1,-1,-1,0.077899
80,428,0,19308,45.112150,0.000000,30.000000,-1,40.014398,40.014398,-1,25,0,1727,24,0,719,1880,0,307,4.615803,3.534397,3.534397,1.000000,0.925219,-1,-1,-1,-1,-1,0.078347
90,424,0,19276,45.462264,0.000000,30.000000,-1,40.017379,40.017379,-1,26,0,1459,20,0,745,1878,0,356,4.670742,3.704258,3.704258,1.000000,0.921185,-1,-1,-1,-1,-1,0.081480
100,399,0,18212,45.644110,0.000000,30.000000,-1,40.019877,40.019877,-1,21,0,1478,22,0,672,1649,0,268,4.853797,3.783272,3.783272,1.000000,0.928745,-1,-1,-1,-1,-1,0.082886
110,396,0,18443,46.573232,0.000000,30.000000,-1,40.021526,40.021526,-1,18,0,1614,20,0,708,1439,0,226,5.200173,4.052352,4.052352,1.000000,0.935461,-1,-1,-1,-1,-1,0.087010
120,412,0,18951,45.997573,0.000000,30.000000,-1,40.022479,40.022479,-1,16,0,1779,16,0,719,1567,0,214,5.026977,3.693800,3.693800,1.000000,0.939534,-1,-1,-1,-1,-1,0.080304
130,412,0,18418,44.703883,0.000000,30.000000,-1,40.025844,40.025844,-1,26,0,1540,13,0,722,1832,0,335,4.766993,3.674061,3.674061,1.000000,0.915192,-1,-1,-1,-1,-1,0.082187
140,388,0,17888,46.103093,0.000000,30.000000,-1,40.030803,40.030803,-1,22,0,1283,9,0,648,1389,0,257,5.089985,4.109450,4.109450,1.000000,0.921699,-1,-1,-1,-1,-1,0.089136
150,408,0,18449,45.218137,0.000000,30.000000,-1,40.033281,40.033281,-1,18,0,1959,20,0,716,1855,0,235,4.747772,3.496509,3.496509,1.000000,0.929893,-1,-1,-1,-1,-1,0.077325
160,383,0,17762,46.375979,0.000000,30.000000,-1,40.034005,40.034005,-1,15,0,1381,18,0,680,1324,0,194,5.097267,3.963655,3.963655,1.000000,0.933547,-1,-1,-1,-1,-1,0.085468
170,386,0,17718,45.901554,0.000000,30.000000,-1,40.040862,40.040862,-1,18,0,1448,17,0,671,1242,0,238,4.983484,3.820241,3.820241,1.000000,0.925443,-1,-1,-1,-1,-1,0.083227
180,391,0,18095,46.278772,0.000000,30.000000,-1,40.041282,40.041282,-1,16,0,1405,19,0,732,1716,0,197,4.946381,3.779414,3.779414,1.000000,0.928733,-1,-1,-1,-1,-1,0.081666
190,390,0,17868,45.815385,0.000000,30.000000,-1,40.046116,40.046116,-1,20,0,1408,21,0,670,1612,0,261,5.036070,3.878948,3.878948,1.000000,0.916987,-1,-1,-1,-1,-1,0.084665
200,397,0,17868,45.007557,0.000000,30.000000,-1,40.046844,40.046844,-1,15,0,1792,23,0,725,1483,0,202,5.161338,3.684950,3.684950,1.000000,0.927929,-1,-1,-1,-1,-1,0.081874
210,404,0,18314,45.331683,0.000000,30.000000,-1,40.049798,40.049798,-1,21,0,1462,18,0,684,1629,0,274,4.987787,3.804037,3.804037,1.000000,0.914252,-1,-1,-1,-1,-1,0.083916
220,408,0,18408,45.117647,0.000000,30.000000,-1,40.053564,40.053564,-1,23,0,1563,19,0,721,1557,0,287,5.050573,3.776574,3.776574,1.000000,0.910290,-1,-1,-1,-1,-1,0.083705
230,396,0,18189,45.931818,0.000000,30.000000,-1,40.070317,40.070317,-1,19,0,1395,25,0,703,1774,0,234,4.904774,3.755760,3.755760,1.000000,0.917036,-1,-1,-1,-1,-1,0.081768
240,419,0,19585,46.742243,0.000000,30.000000,-1,40.062293,40.062293,-1,14,0,1763,24,0,750,1359,0,163,4.645049,3.459736,3.459736,1.000000,0.927919,-1,-1,-1,-1,-1,0.074017
250,395,0,18104,45.832911,0.000000,30.000000,-1,40.065124,40.065124,-1,18,0,1478,20,0,759,1443,0,255,5.058653,3.822359,3.822359,1.000000,0.915540,-1,-1,-1,-1,-1,0.083398
260,380,0,17767,46.755263,0.000000,30.000000,-1,40.082681,40.082681,-1,13,0,1696,18,0,651,1432,0,153,5.129041,3.879982,3.879982,1.000000,0.926979,-1,-1,-1,-1,-1,0.082985
270,395,0,18139,45.921519,0.000000,30.000000,-1,40.080159,40.080159,-1,15,0,1678,24,0,699,1357,0,179,4.919669,3.572315,3.572315,1.000000,0.924259,-1,-1,-1,-1,-1,0.077792
280,403,0,18234,45.245658,0.000000,30.000000,-1,40.095426,40.095426,-1,17,0,1485,18,0,637,1844,0,217,4.859472,3.587434,3.587434,1.000000,0.918427,-1,-1,-1,-1,-1,0.079288
290,397,0,18146,45.707809,0.000000,30.000000,-1,40.089551,40.089551,-1,17,0,1639,22,0,715,1598,0,211,5.038893,3.636290,3.636290,1.000000,0.916500,-1,-1,-1,-1,-1,0.079555
300,392,0,17847,45.528061,0.000000,30.000000,-1,40.096263,40.096263,-1,19,0,1545,24,0,635,1512,0,235,5.199543,3.777497,3.777497,1.000000,0.911276,-1,-1,-1,-1,-1,0.082971
310,392,0,17516,44.683673,0.000000,30.000000,-1,40.088319,40.088319,-1,24,0,1630,12,0,656,1393,0,298,5.148325,3.684158,3.684158,1.000000,0.897154,-1,-1,-1,-1,-1,0.082450
320,396,0,18242,46.065657,0.000000,30.000000,-1,40.075979,40.075979,-1,20,0,1598,16,0,660,1878,0,247,5.148753,3.811684,3.811684,1.000000,0.905842,-1,-1,-1,-1,-1,0.082745
330,399,0,18174,45.548872,0.000000,30.000000,-1,40.066744,40.066744,-1,22,0,1500,20,0,703,1570,0,282,4.852577,3.586139,3.586139,1.000000,0.899130,-1,-1,-1,-1,-1,0.078732
