update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,174,1.740000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,74,0,0,0,1,0,0,16.310333,0.173000,0.173000,0.670000,0.970149,-1,-1,-1,-1,-1,0.099425
10,191,0,6415,33.586387,0.000000,30.000000,-1,40.001559,40.001559,-1,8,0,807,0,0,0,274,0,79,8.345887,3.655859,3.655859,0.869110,0.931288,-1,-1,-1,-1,-1,0.108849
20,286,0,11999,41.954545,0.000000,30.000000,-1,39.999167,39.999167,-1,11,0,1341,10,0,367,1113,0,140,6.193440,3.855012,3.855012,0.972028,0.914589,-1,-1,-1,-1,-1,0.091885
30,337,0,14987,44.471810,0.000000,30.000000,-1,40.005205,40.005205,-1,15,0,1555,15,0,493,1237,0,188,5.709682,4.139972,4.139972,1.000000,0.944491,-1,-1,-1,-1,-1,0.093092
40,377,0,17053,45.233422,0.000000,30.000000,-1,40.001231,40.001231,-1,20,0,1622,12,0,658,1272,0,270,5.169169,3.856472,3.856472,1.000000,0.933515,-1,-1,-1,-1,-1,0.085257
50,408,0,18528,45.411765,0.000000,30.000000,-1,40.006477,40.006477,-1,23,0,1768,18,0,698,1317,0,281,4.902848,3.704878,3.704878,1.000000,0.928131,-1,-1,-1,-1,-1,0.081584
60,401,0,18398,45.880299,0.000000,30.000000,-1,40.012284,40.012284,-1,16,0,1747,24,0,730,1323,0,225,4.922353,3.632213,3.632213,1.000000,0.942370,-1,-1,-1,-1,-1,0.079167
70,392,0,18192,46.408163,0.000000,30.000000,-1,40.013742,40.013742,-1,15,0,1441,32,0,689,1516,0,179,4.625690,3.586895,3.586895,1.000000,0.943474,-1,-1,-1,-1,-1,0.077290
80,382,0,16879,44.185864,0.000000,30.000000,-1,40.018485,40.018485,-1,26,0,1550,22,0,639,1261,0,346,4.991690,3.807986,3.807986,1.000000,0.913522,-1,-1,-1,-1,-1,0.086181
90,388,0,17504,45.113402,0.000000,30.000000,-1,40.024280,40.024280,-1,20,0,1683,17,0,577,1534,0,257,5.252544,3.876752,3.876752,1.000000,0.928179,-1,-1,-1,-1,-1,0.085933
100,417,0,19190,46.019185,0.000000,30.000000,-1,40.021053,40.021053,-1,17,0,1498,22,0,673,1735,0,214,4.655285,3.634540,3.634540,1.000000,0.936545,-1,-1,-1,-1,-1,0.078979
110,390,0,17618,45.174359,0.000000,30.000000,-1,40.019753,40.019753,-1,19,0,1776,18,0,683,1360,0,226,4.989903,3.697033,3.697033,1.000000,0.930133,-1,-1,-1,-1,-1,0.081839
120,399,0,18386,46.080201,0.000000,30.000000,-1,40.017296,40.017296,-1,21,0,1465,16,0,674,1442,0,278,4.968662,3.895284,3.895284,1.000000,0.924801,-1,-1,-1,-1,-1,0.084533
130,412,0,19081,46.313107,0.000000,30.000000,-1,40.018448,40.018448,-1,17,0,1700,16,0,731,1195,0,212,5.148802,3.907948,3.907948,1.000000,0.934161,-1,-1,-1,-1,-1,0.084381
140,409,0,18732,45.799511,0.000000,30.000000,-1,40.014681,40.014681,-1,16,0,1858,26,0,710,1520,0,208,4.967776,3.583161,3.583161,1.000000,0.935069,-1,-1,-1,-1,-1,0.078236
150,422,0,19299,45.732227,0.000000,30.000000,-1,40.019017,40.019017,-1,15,0,1992,19,0,755,1691,0,195,4.693245,3.400131,3.400131,1.000000,0.936865,-1,-1,-1,-1,-1,0.074349
160,408,0,18185,44.571078,0.000000,30.000000,-1,40.023151,40.023151,-1,25,0,1690,22,0,693,1533,0,324,5.006109,3.663008,3.663008,1.000000,0.909939,-1,-1,-1,-1,-1,0.082184
170,404,0,18903,46.789604,0.000000,30.000000,-1,40.027562,40.027562,-1,10,0,1492,23,0,691,1569,0,127,4.952698,3.781271,3.781271,1.000000,0.946859,-1,-1,-1,-1,-1,0.080814
180,430,0,19854,46.172093,0.000000,30.000000,-1,40.034200,40.034200,-1,19,0,1838,18,0,730,1673,0,214,4.916528,3.692663,3.692663,1.000000,0.926693,-1,-1,-1,-1,-1,0.079976
190,418,0,19164,45.846890,0.000000,30.000000,-1,40.035744,40.035744,-1,14,0,1703,16,0,737,1301,0,194,5.038621,3.771814,3.771814,1.000000,0.934468,-1,-1,-1,-1,-1,0.082270
200,415,0,18926,45.604819,0.000000,30.000000,-1,40.034239,40.034239,-1,19,0,1900,20,0,743,1585,0,234,4.973884,3.567137,3.567137,1.000000,0.921979,-1,-1,-1,-1,-1,0.078218
210,419,0,19069,45.510740,0.000000,30.000000,-1,40.035817,40.035817,-1,22,0,1639,30,0,639,1928,0,283,4.528285,3.440178,3.440178,1.000000,0.916649,-1,-1,-1,-1,-1,0.075590
220,437,0,19592,44.832952,0.000000,30.000000,-1,40.035065,40.035065,-1,25,0,1885,18,0,766,1610,0,337,4.900733,3.505173,3.505173,1.000000,0.910335,-1,-1,-1,-1,-1,0.078183
230,413,0,18539,44.888620,0.000000,30.000000,-1,40.030908,40.030908,-1,20,0,1685,17,0,671,1496,0,251,4.792904,3.493617,3.493617,1.000000,0.914945,-1,-1,-1,-1,-1,0.077829
240,392,0,18237,46.522959,0.000000,30.000000,-1,40.026265,40.026265,-1,15,0,1492,14,0,653,1572,0,223,5.023222,3.739533,3.739533,1.000000,0.928246,-1,-1,-1,-1,-1,0.080380
250,390,0,17870,45.820513,0.000000,30.000000,-1,40.004253,40.004253,-1,18,0,1508,26,0,702,1640,0,207,4.796469,3.564215,3.564215,1.000000,0.917674,-1,-1,-1,-1,-1,0.077786
260,386,0,17346,44.937824,0.000000,30.000000,-1,40.007437,40.007437,-1,22,0,1534,28,0,718,1497,0,263,4.856060,3.668490,3.668490,1.000000,0.907819,-1,-1,-1,-1,-1,0.081635
270,391,0,17854,45.662404,0.000000,30.000000,-1,40.004705,40.004705,-1,19,0,1551,20,0,648,1547,0,234,5.048937,3.736717,3.736717,1.000000,0.914814,-1,-1,-1,-1,-1,0.081834
280,413,0,18515,44.830508,0.000000,30.000000,-1,40.015069,40.015069,-1,23,0,1808,7,0,700,1625,0,299,5.159167,3.711005,3.711005,1.000000,0.906712,-1,-1,-1,-1,-1,0.082779
290,408,0,18724,45.892157,0.000000,30.000000,-1,40.011269,40.011269,-1,21,0,1723,24,0,723,1896,0,254,4.806755,3.505337,3.505337,1.000000,0.911477,-1,-1,-1,-1,-1,0.076382
300,406,0,18540,45.665025,0.000000,30.000000,-1,40.017368,40.017368,-1,16,0,1788,17,0,696,1632,0,206,5.196326,3.715591,3.715591,1.000000,0.921758,-1,-1,-1,-1,-1,0.081366
310,408,0,18638,45.681373,0.000000,30.000000,-1,40.018242,40.018242,-1,18,0,1641,23,0,637,1432,0,235,5.177698,3.753675,3.753675,1.000000,0.917498,-1,-1,-1,-1,-1,0.082171
320,405,0,18378,45.377778,0.000000,30.000000,-1,40.003374,40.003374,-1,17,0,1575,14,0,673,1553,0,224,5.128349,3.706807,3.706807,1.000000,0.916177,-1,-1,-1,-1,-1,0.081688
330,401,0,18090,45.112219,0.000000,30.000000,-1,40.019514,40.019514,-1,26,0,1528,18,0,705,1564,0,324,4.919110,3.705994,3.705994,1.000000,0.896014,-1,-1,-1,-1,-1,0.082151
340,399,0,18072,45.293233,0.000000,30.000000,-1,40.023628,40.023628,-1,19,0,1521,19,0,677,1493,0,252,5.238725,3.810485,3.810485,1.000000,0.910587,-1,-1,-1,-1,-1,0.084129
350,397,0,18043,45.448363,0.000000,30.000000,-1,40.002494,40.002494,-1,16,0,1526,25,0,643,1183,0,199,4.998933,3.606681,3.606681,1.000000,0.915252,-1,-1,-1,-1,-1,0.079358
360,384,0,17285,45.013021,0.000000,30.000000,-1,39.995545,39.995545,-1,26,0,1299,22,0,636,1655,0,306,4.953109,3.738732,3.738732,1.000000,0.888468,-1,-1,-1,-1,-1,0.083059
370,394,0,18152,46.071066,0.000000,30.000000,-1,40.007602,40.007602,-1,21,0,1468,16,0,703,1561,0,255,5.093727,3.844755,3.844755,1.000000,0.903430,-1,-1,-1,-1,-1,0.083453
380,416,0,18782,45.149038,0.000000,30.000000,-1,40.017570,40.017570,-1,22,0,1949,15,0,773,1627,0,255,5.075797,3.535811,3.535811,1.000000,0.900465,-1,-1,-1,-1,-1,0.078314
390,408,0,18719,45.879902,0.000000,30.000000,-1,40.036166,40.036166,-1,18,0,1633,21,0,642,1233,0,253,5.121605,3.713479,3.713479,1.000000,0.907087,-1,-1,-1,-1,-1,0.080939
400,424,0,19383,45.714623,0.000000,30.000000,-1,40.041531,40.041531,-1,18,0,1637,12,0,767,1708,0,229,5.149175,3.689381,3.689381,1.000000,0.907976,-1,-1,-1,-1,-1,0.080705
410,417,0,18928,45.390887,0.000000,30.000000,-1,40.026997,40.026997,-1,18,0,1935,16,0,731,1696,0,230,5.106507,3.556277,3.556277,1.000000,0.906704,-1,-1,-1,-1,-1,0.078348
420,397,0,18196,45.833753,0.000000,30.000000,-1,40.024511,40.024511,-1,16,0,1726,27,0,705,1483,0,206,5.084594,3.588789,3.588789,1.000000,0.906680,-1,-1,-1,-1,-1,0.078300
430,401,0,18397,45.877805,0.000000,30.000000,-1,40.045062,40.045062,-1,14,0,1685,23,0,735,1549,0,181,4.956108,3.535698,3.535698,1.000000,0.912287,-1,-1,-1,-1,-1,0.077068
440,402,0,18513,46.052239,0.000000,30.000000,-1,40.060498,40.060498,-1,16,0,1824,22,0,709,1671,0,198,5.242133,3.682056,3.682056,1.000000,0.909188,-1,-1,-1,-1,-1,0.079954
450,403,0,18561,46.057072,0.000000,30.000000,-1,40.057055,40.057055,-1,17,0,1674,16,0,700,1566,0,220,5.051227,3.644507,3.644507,1.000000,0.904764,-1,-1,-1,-1,-1,0.079130
460,411,0,18816,45.781022,0.000000,30.000000,-1,40.052455,40.052455,-1,17,0,1801,18,0,718,1501,0,199,5.123857,3.598829,3.598829,1.000000,0.904639,-1,-1,-1,-1,-1,0.078610
470,430,0,19635,45.662791,0.000000,30.000000,-1,40.052355,40.052355,-1,17,0,1698,11,0,826,1737,0,209,4.792050,3.423232,3.423232,1.000000,0.904312,-1,-1,-1,-1,-1,0.074968
480,414,0,18971,45.823671,0.000000,30.000000,-1,40.062253,40.062253,-1,18,0,1525,18,0,711,1375,0,211,4.972336,3.654763,3.654763,1.000000,0.903084,-1,-1,-1,-1,-1,0.079757
490,427,0,19255,45.093677,0.000000,30.000000,-1,40.084134,40.084134,-1,20,0,1767,20,0,755,1810,0,251,4.790497,3.350129,3.350129,1.000000,0.898843,-1,-1,-1,-1,-1,0.074293
500,421,0,19186,45.572447,0.000000,30.000000,-1,40.097050,40.097050,-1,20,0,1647,20,0,814,1599,0,234,4.774871,3.401731,3.401731,1.000000,0.899213,-1,-1,-1,-1,-1,0.074644
510,425,0,19540,45.976471,0.000000,30.000000,-1,40.097288,40.097288,-1,19,0,1638,12,0,740,1563,0,235,4.750384,3.458467,3.458467,1.000000,0.901700,-1,-1,-1,-1,-1,0.075223
520,420,0,18803,44.769048,0.000000,30.000000,-1,40.106153,40.106153,-1,25,0,1652,17,0,774,1441,0,341,4.881212,3.440613,3.440613,1.000000,0.882772,-1,-1,-1,-1,-1,0.076852
530,412,0,18863,45.783981,0.000000,30.000000,-1,40.113397,40.113397,-1,20,0,1700,18,0,714,1703,0,248,5.111010,3.660835,3.660835,1.000000,0.896905,-1,-1,-1,-1,-1,0.079959
540,403,0,18820,46.699752,0.000000,30.000000,-1,40.099522,40.099522,-1,18,0,1376,15,0,720,1480,0,219,4.848682,3.739407,3.739407,1.000000,0.900522,-1,-1,-1,-1,-1,0.080073
550,400,0,18389,45.972500,0.000000,30.000000,-1,40.099734,40.099734,-1,20,0,1669,26,0,707,1600,0,255,4.896094,3.589501,3.589501,1.000000,0.895707,-1,-1,-1,-1,-1,0.078079
560,403,0,18596,46.143921,0.000000,30.000000,-1,40.091955,40.091955,-1,14,0,1617,15,0,705,1757,0,173,4.964296,3.489090,3.489090,1.000000,0.908068,-1,-1,-1,-1,-1,0.075613
570,421,0,18933,44.971496,0.000000,30.000000,-1,40.067448,40.067448,-1,25,0,1535,16,0,698,1765,0,304,4.983659,3.633918,3.633918,1.000000,0.885508,-1,-1,-1,-1,-1,0.080805
580,404,0,18383,45.502475,0.000000,30.000000,-1,40.092803,40.092803,-1,18,0,1613,28,0,715,1221,0,235,5.184271,3.714244,3.714244,1.000000,0.898828,-1,-1,-1,-1,-1,0.081627
590,395,0,17822,45.118987,0.000000,30.000000,-1,40.079284,40.079284,-1,22,0,1691,21,0,699,1354,0,263,5.012497,3.548805,3.548805,1.000000,0.883840,-1,-1,-1,-1,-1,0.078654
600,389,0,17360,44.627249,0.000000,30.000000,-1,40.056048,40.056048,-1,28,0,1578,22,0,696,1216,0,330,5.017961,3.614062,3.614062,1.000000,0.867684,-1,-1,-1,-1,-1,0.080983
610,403,0,18331,45.486352,0.000000,30.000000,-1,40.060117,40.060117,-1,23,0,1412,24,0,673,1517,0,287,4.888992,3.565693,3.565693,1.000000,0.884140,-1,-1,-1,-1,-1,0.078390
620,393,0,18159,46.206107,0.000000,30.000000,-1,40.063990,40.063990,-1,15,0,1467,29,0,731,1303,0,187,5.188219,3.766101,3.766101,1.000000,0.898421,-1,-1,-1,-1,-1,0.081507
630,415,0,18773,45.236145,0.000000,30.000000,-1,40.059234,40.059234,-1,22,0,1730,21,0,725,1688,0,282,4.790752,3.342218,3.342218,1.000000,0.879730,-1,-1,-1,-1,-1,0.073884
640,407,0,18167,44.636364,0.000000,30.000000,-1,40.056806,40.056806,-1,19,0,1949,18,0,707,1522,0,260,5.121741,3.397525,3.397525,1.000000,0.885877,-1,-1,-1,-1,-1,0.076116
650,401,0,18703,46.640898,0.000000,30.000000,-1,40.039352,40.039352,-1,10,0,1811,17,0,688,1717,0,111,5.057911,3.512152,3.512152,1.000000,0.907255,-1,-1,-1,-1,-1,0.075302
660,410,0,18901,46.100000,0.000000,30.000000,-1,40.041215,40.041215,-1,14,0,1608,19,0,698,1513,0,171,5.176746,3.661930,3.661930,1.000000,0.901629,-1,-1,-1,-1,-1,0.079434
670,408,0,18794,46.063725,0.000000,30.000000,-1,40.051240,40.051240,-1,19,0,1632,15,0,729,1613,0,238,4.856197,3.415045,3.415045,1.000000,0.885107,-1,-1,-1,-1,-1,0.074137
680,397,0,18163,45.750630,0.000000,30.000000,-1,40.038595,40.038595,-1,16,0,1619,20,0,645,1496,0,209,5.045031,3.534914,3.534914,1.000000,0.894372,-1,-1,-1,-1,-1,0.077265
690,396,0,18205,45.972222,0.000000,30.000000,-1,40.053392,40.053392,-1,14,0,1617,25,0,683,1604,0,177,5.223928,3.641452,3.641452,1.000000,0.895967,-1,-1,-1,-1,-1,0.079210
700,398,0,18068,45.396985,0.000000,30.000000,-1,40.054406,40.054406,-1,18,0,1624,26,0,713,1629,0,231,5.287161,3.647912,3.647912,1.000000,0.886043,-1,-1,-1,-1,-1,0.080356
710,405,0,18739,46.269136,0.000000,30.000000,-1,40.061156,40.061156,-1,11,0,1813,24,0,699,1717,0,125,5.025615,3.400017,3.400017,1.000000,0.901016,-1,-1,-1,-1,-1,0.073483
720,409,0,18484,45.193154,0.000000,30.000000,-1,40.050855,40.050855,-1,18,0,1648,20,0,735,1513,0,217,5.006341,3.454481,3.454481,1.000000,0.885438,-1,-1,-1,-1,-1,0.076438
730,396,0,17633,44.527778,0.000000,30.000000,-1,40.047128,40.047128,-1,23,0,1701,21,0,735,1434,0,279,5.113822,3.409386,3.409386,1.000000,0.871387,-1,-1,-1,-1,-1,0.076568
740,426,0,19291,45.284038,0.000000,30.000000,-1,40.032658,40.032658,-1,22,0,1528,21,0,707,1661,0,274,5.044462,3.605997,3.605997,1.000000,0.876988,-1,-1,-1,-1,-1,0.079631
750,408,0,18462,45.250000,0.000000,30.000000,-1,40.017225,40.017225,-1,20,0,1535,19,0,717,1511,0,268,5.078992,3.606933,3.606933,1.000000,0.880616,-1,-1,-1,-1,-1,0.079711
760,402,0,18133,45.106965,0.000000,30.000000,-1,39.997518,39.997518,-1,21,0,1651,15,0,734,1639,0,277,5.230039,3.569298,3.569298,1.000000,0.877028,-1,-1,-1,-1,-1,0.079130
770,398,0,18315,46.017588,0.000000,30.000000,-1,39.978215,39.978215,-1,18,0,1511,22,0,731,1600,0,225,4.857693,3.449079,3.449079,1.000000,0.884800,-1,-1,-1,-1,-1,0.074951
780,390,0,17997,46.146154,0.000000,30.000000,-1,39.985664,39.985664,-1,15,0,1581,18,0,700,1288,0,194,5.232693,3.654120,3.654120,1.000000,0.891280,-1,-1,-1,-1,-1,0.079186
790,395,0,17815,45.101266,0.000000,30.000000,-1,39.964356,39.964356,-1,20,0,1756,27,0,661,1349,0,264,5.053809,3.480730,3.480730,1.000000,0.884424,-1,-1,-1,-1,-1,0.077176
800,396,0,17687,44.664141,0.000000,30.000000,-1,39.978798,39.978798,-1,28,0,1514,16,0,679,1456,0,359,4.836923,3.480176,3.480176,1.000000,0.861898,-1,-1,-1,-1,-1,0.077919
810,382,0,17692,46.314136,0.000000,30.000000,-1,39.980161,39.980161,-1,18,0,1386,17,0,653,1590,0,241,5.135156,3.740062,3.740062,1.000000,0.879979,-1,-1,-1,-1,-1,0.080754
820,381,0,17538,46.031496,0.000000,30.000000,-1,39.972517,39.972517,-1,18,0,1601,20,0,676,1468,0,214,5.244537,3.678472,3.678472,1.000000,0.878150,-1,-1,-1,-1,-1,0.079912
830,398,0,18308,46.000000,0.000000,30.000000,-1,39.982849,39.982849,-1,14,0,1504,17,0,671,1419,0,189,5.208716,3.631656,3.631656,1.000000,0.887887,-1,-1,-1,-1,-1,0.078949
840,404,0,18129,44.873762,0.000000,30.000000,-1,39.964918,39.964918,-1,25,0,1571,21,0,694,1759,0,313,4.916307,3.456866,3.456866,1.000000,0.863433,-1,-1,-1,-1,-1,0.077035
