update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,164,1.640000,0.000000,30.000000,-1,40.012195,40.012195,-1,0,0,64,0,0,0,5,0,0,15.904333,0.162333,0.162333,0.660000,0.909091,-1,-1,-1,-1,-1,0.098984
10,197,0,6655,33.781726,0.000000,30.000000,-1,40.008415,40.008415,-1,3,0,916,0,0,0,383,0,45,8.737530,3.614416,3.614416,0.842640,0.899353,-1,-1,-1,-1,-1,0.106993
20,281,0,11914,42.398577,0.000000,30.000000,-1,40.014437,40.014437,-1,10,0,1486,10,0,386,734,0,144,6.593726,4.051588,4.051588,0.971530,0.939014,-1,-1,-1,-1,-1,0.095560
30,341,0,14561,42.700880,0.000000,30.000000,-1,40.014628,40.014628,-1,26,0,1477,24,0,493,938,0,309,5.473867,3.950375,3.950375,0.991202,0.909325,-1,-1,-1,-1,-1,0.092513
40,352,0,15643,44.440341,0.000000,30.000000,-1,40.011635,40.011635,-1,24,0,1427,15,0,588,1293,0,289,5.148300,3.948427,3.948427,1.000000,0.919190,-1,-1,-1,-1,-1,0.088848
50,361,0,16199,44.872576,0.000000,30.000000,-1,40.016729,40.016729,-1,19,0,1513,18,0,577,1156,0,219,5.257370,3.874947,3.874947,1.000000,0.932274,-1,-1,-1,-1,-1,0.086354
60,345,0,15804,45.808696,0.000000,30.000000,-1,40.009175,40.009175,-1,14,0,1406,14,0,598,1429,0,165,5.356251,4.087227,4.087227,1.000000,0.941097,-1,-1,-1,-1,-1,0.089224
70,382,0,17409,45.573298,0.000000,30.000000,-1,40.009880,40.009880,-1,20,0,1685,22,0,611,1233,0,244,4.957679,3.711356,3.711356,1.000000,0.928019,-1,-1,-1,-1,-1,0.081437
80,378,0,17349,45.896825,0.000000,30.000000,-1,40.005245,40.005245,-1,14,0,1738,21,0,685,1506,0,191,5.185462,3.876392,3.876392,1.000000,0.941830,-1,-1,-1,-1,-1,0.084459
90,381,0,17474,45.863517,0.000000,30.000000,-1,40.004979,40.004979,-1,17,0,1430,27,0,627,1684,0,234,4.809174,3.691263,3.691263,1.000000,0.934127,-1,-1,-1,-1,-1,0.080484
100,376,0,17677,47.013298,0.000000,30.000000,-1,40.000000,40.000000,-1,10,0,1695,25,0,648,1487,0,133,5.014142,3.818052,3.818052,1.000000,0.949642,-1,-1,-1,-1,-1,0.081212
110,392,0,17828,45.479592,0.000000,30.000000,-1,39.992147,39.992147,-1,23,0,1454,18,0,705,1565,0,296,4.907185,3.859943,3.859943,1.000000,0.918207,-1,-1,-1,-1,-1,0.084872
