update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,159,1.590000,0.000000,30.000000,-1,39.993711,39.993711,-1,0,0,59,0,0,0,4,0,0,15.943000,0.157000,0.157000,0.590000,1.000000,-1,-1,-1,-1,-1,0.098742
10,195,0,5597,28.702564,0.000000,30.000000,-1,40.011077,40.011077,-1,4,0,732,0,0,0,386,0,43,8.562605,2.994660,2.994660,0.815385,0.889799,-1,-1,-1,-1,-1,0.104334
20,277,0,11621,41.953069,0.000000,30.000000,-1,40.008519,40.008519,-1,14,0,1283,7,0,329,896,0,152,6.207484,4.023563,4.023563,0.967509,0.909622,-1,-1,-1,-1,-1,0.095906
30,323,0,14418,44.637771,0.000000,30.000000,-1,40.004786,40.004786,-1,21,0,1259,14,0,463,1162,0,240,5.525099,4.221031,4.221031,1.000000,0.921167,-1,-1,-1,-1,-1,0.094562
40,370,0,16532,44.681081,0.000000,30.000000,-1,40.006654,40.006654,-1,20,0,1409,11,0,597,1543,0,269,5.006270,3.829316,3.829316,1.000000,0.931655,-1,-1,-1,-1,-1,0.085703
50,369,0,17239,46.718157,0.000000,30.000000,-1,40.010789,40.010789,-1,11,0,1661,10,0,627,1433,0,121,4.882164,3.625278,3.625278,1.000000,0.952844,-1,-1,-1,-1,-1,0.077599
60,399,0,17786,44.576441,0.000000,30.000000,-1,40.019341,40.019341,-1,26,0,1647,21,0,688,1215,0,348,4.933776,3.708186,3.708186,1.000000,0.918704,-1,-1,-1,-1,-1,0.083187
70,403,0,18432,45.736973,0.000000,30.000000,-1,40.015028,40.015028,-1,19,0,1773,26,0,670,1751,0,255,4.827875,3.633368,3.633368,1.000000,0.935183,-1,-1,-1,-1,-1,0.079441
80,417,0,19193,46.026379,0.000000,30.000000,-1,40.014276,40.014276,-1,17,0,1778,17,0,765,1658,0,216,4.790217,3.606951,3.606951,1.000000,0.938512,-1,-1,-1,-1,-1,0.078367
90,400,0,18468,46.170000,0.000000,30.000000,-1,40.015649,40.015649,-1,15,0,1716,22,0,676,1717,0,181,5.088011,3.737108,3.737108,1.000000,0.940155,-1,-1,-1,-1,-1,0.080942
100,412,0,18746,45.500000,0.000000,30.000000,-1,40.016910,40.016910,-1,21,0,1823,17,0,675,1494,0,250,4.946344,3.649414,3.649414,1.000000,0.926565,-1,-1,-1,-1,-1,0.080207
110,412,0,18476,44.844660,0.000000,30.000000,-1,40.024085,40.024085,-1,24,0,1603,18,0,667,1521,0,317,5.036756,3.785251,3.785251,1.000000,0.918241,-1,-1,-1,-1,-1,0.084408
