update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,161,1.610000,0.000000,30.000000,-1,39.975155,39.975155,-1,0,0,61,0,0,0,4,0,0,15.660833,0.155833,0.155833,0.690000,1.000000,-1,-1,-1,-1,-1,0.096791
10,195,0,7001,35.902564,0.000000,30.000000,-1,39.991430,39.991430,-1,4,0,929,0,0,0,435,0,34,8.227579,3.938232,3.938232,0.825641,0.941777,-1,-1,-1,-1,-1,0.109692
20,286,0,12327,43.101399,0.000000,30.000000,-1,39.987101,39.987101,-1,11,0,1278,6,0,414,981,0,135,6.278573,4.247234,4.247234,0.968531,0.943622,-1,-1,-1,-1,-1,0.098541
30,304,0,13509,44.437500,0.000000,30.000000,-1,39.991857,39.991857,-1,11,0,1369,26,0,470,887,0,134,5.517037,3.924849,3.924849,0.996711,0.946740,-1,-1,-1,-1,-1,0.088323
40,338,0,15228,45.053254,0.000000,30.000000,-1,39.986801,39.986801,-1,21,0,1153,10,0,537,1143,0,249,5.661639,4.438953,4.438953,1.000000,0.925679,-1,-1,-1,-1,-1,0.098527
50,367,0,16881,45.997275,0.000000,30.000000,-1,39.986612,39.986612,-1,17,0,1351,15,0,670,1286,0,196,4.933609,3.897454,3.897454,1.000000,0.939859,-1,-1,-1,-1,-1,0.084732
60,367,0,17164,46.768392,0.000000,30.000000,-1,39.992601,39.992601,-1,14,0,1585,16,0,622,1237,0,168,5.244677,4.030787,4.030787,1.000000,0.945402,-1,-1,-1,-1,-1,0.086186
70,386,0,17246,44.678756,0.000000,30.000000,-1,39.997275,39.997275,-1,23,0,1773,22,0,671,1277,0,298,4.929021,3.555188,3.555188,1.000000,0.922853,-1,-1,-1,-1,-1,0.079572
80,408,0,18673,45.767157,0.000000,30.000000,-1,40.000161,40.000161,-1,20,0,1415,11,0,646,1489,0,237,4.866104,3.770918,3.770918,1.000000,0.930779,-1,-1,-1,-1,-1,0.082394
90,435,0,19731,45.358621,0.000000,30.000000,-1,39.992043,39.992043,-1,20,0,1812,20,0,747,1601,0,254,4.572049,3.428572,3.428572,1.000000,0.931396,-1,-1,-1,-1,-1,0.075588
100,422,0,18887,44.755924,0.000000,30.000000,-1,39.992270,39.992270,-1,27,0,1748,20,0,769,1659,0,338,4.891582,3.686278,3.686278,1.000000,0.913272,-1,-1,-1,-1,-1,0.082364
110,407,0,19037,46.773956,0.000000,30.000000,-1,39.996533,39.996533,-1,14,0,1391,18,0,694,1524,0,172,4.955530,3.876633,3.876633,1.000000,0.941652,-1,-1,-1,-1,-1,0.082880
120,421,0,19787,47.000000,0.000000,30.000000,-1,40.001567,40.001567,-1,10,0,1762,13,0,767,1525,0,128,4.927381,3.776272,3.776272,1.000000,0.952046,-1,-1,-1,-1,-1,0.080346
130,383,0,17627,46.023499,0.000000,30.000000,-1,39.997958,39.997958,-1,21,0,1516,23,0,665,1412,0,284,5.121086,3.908629,3.908629,1.000000,0.919957,-1,-1,-1,-1,-1,0.084927
140,398,0,18158,45.623116,0.000000,30.000000,-1,39.996420,39.996420,-1,13,0,1887,20,0,688,1285,0,146,5.049281,3.588072,3.588072,1.000000,0.937400,-1,-1,-1,-1,-1,0.078646
150,390,0,17533,44.956410,0.000000,30.000000,-1,39.995608,39.995608,-1,23,0,1530,15,0,660,1301,0,302,4.985391,3.689457,3.689457,1.000000,0.912458,-1,-1,-1,-1,-1,0.082067
160,412,0,18771,45.560680,0.000000,30.000000,-1,40.003090,40.003090,-1,21,0,1640,16,0,718,1535,0,263,4.815197,3.622506,3.622506,1.000000,0.919140,-1,-1,-1,-1,-1,0.079509
170,425,0,19004,44.715294,0.000000,30.000000,-1,40.003210,40.003210,-1,30,0,1544,19,0,778,1352,0,406,4.784548,3.606040,3.606040,1.000000,0.900479,-1,-1,-1,-1,-1,0.080644
180,404,0,18915,46.819307,0.000000,30.000000,-1,39.997039,39.997039,-1,12,0,1763,21,0,701,1348,0,159,5.041252,3.699200,3.699200,1.000000,0.937004,-1,-1,-1,-1,-1,0.079010
190,406,0,18430,45.394089,0.000000,30.000000,-1,39.998915,39.998915,-1,19,0,1719,20,0,677,1524,0,233,4.879933,3.633086,3.633086,1.000000,0.920569,-1,-1,-1,-1,-1,0.080034
200,421,0,19145,45.475059,0.000000,30.000000,-1,39.994150,39.994150,-1,20,0,1849,18,0,690,1931,0,273,4.806555,3.425376,3.425376,1.000000,0.919309,-1,-1,-1,-1,-1,0.075324
210,414,0,18861,45.557971,0.000000,30.000000,-1,39.997614,39.997614,-1,22,0,1617,18,0,763,1589,0,293,4.860174,3.623032,3.623032,1.000000,0.911600,-1,-1,-1,-1,-1,0.079526
220,414,0,18957,45.789855,0.000000,30.000000,-1,40.010497,40.010497,-1,23,0,1536,19,0,728,1492,0,282,4.605192,3.553653,3.553653,1.000000,0.911047,-1,-1,-1,-1,-1,0.077608
230,406,0,18399,45.317734,0.000000,30.000000,-1,40.009348,40.009348,-1,19,0,1690,17,0,708,1460,0,262,5.134955,3.727583,3.727583,1.000000,0.917710,-1,-1,-1,-1,-1,0.082254
240,400,0,18288,45.720000,0.000000,30.000000,-1,40.008366,40.008366,-1,15,0,1693,18,0,654,1754,0,181,5.212124,3.800376,3.800376,1.000000,0.924390,-1,-1,-1,-1,-1,0.083123
250,406,0,18578,45.758621,0.000000,30.000000,-1,40.006405,40.006405,-1,22,0,1633,30,0,747,1476,0,280,5.068356,3.786323,3.786323,1.000000,0.908449,-1,-1,-1,-1,-1,0.082746
260,388,0,17774,45.809278,0.000000,30.000000,-1,40.006358,40.006358,-1,14,0,1565,22,0,757,1499,0,188,4.939800,3.633715,3.633715,1.000000,0.923412,-1,-1,-1,-1,-1,0.079323
270,384,0,17634,45.921875,0.000000,30.000000,-1,40.011285,40.011285,-1,18,0,1453,16,0,677,1513,0,208,4.882030,3.668813,3.668813,1.000000,0.912415,-1,-1,-1,-1,-1,0.079893
280,398,0,18160,45.628141,0.000000,30.000000,-1,40.016024,40.016024,-1,17,0,1584,17,0,660,1473,0,191,4.828743,3.563217,3.563217,1.000000,0.915908,-1,-1,-1,-1,-1,0.078093
290,401,0,18488,46.104738,0.000000,30.000000,-1,40.025476,40.025476,-1,13,0,1671,15,0,728,1497,0,177,4.943256,3.588094,3.588094,1.000000,0.927814,-1,-1,-1,-1,-1,0.077825
