update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,144,1.440000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,44,0,0,0,6,0,0,14.991667,0.141667,0.141667,0.660000,1.000000,-1,-1,-1,-1,-1,0.098380
10,195,0,6333,32.476923,0.000000,30.000000,-1,40.003316,40.003316,-1,6,0,832,0,0,0,302,0,74,8.242274,3.287641,3.287641,0.810256,0.928583,-1,-1,-1,-1,-1,0.101230
20,291,0,11996,41.223368,0.000000,30.000000,-1,40.003251,40.003251,-1,5,0,1729,8,0,372,744,0,61,6.810718,3.818148,3.818148,0.938144,0.963387,-1,-1,-1,-1,-1,0.092621
30,337,0,14533,43.124629,0.000000,30.000000,-1,40.002615,40.002615,-1,28,0,1338,18,0,431,869,0,333,5.411572,4.029576,4.029576,0.988131,0.905359,-1,-1,-1,-1,-1,0.093440
40,376,0,17170,45.664894,0.000000,30.000000,-1,40.005358,40.005358,-1,14,0,1829,11,0,653,1346,0,188,5.176137,3.800814,3.800814,1.000000,0.950047,-1,-1,-1,-1,-1,0.083233
50,379,0,17177,45.321900,0.000000,30.000000,-1,40.009955,40.009955,-1,21,0,1326,7,0,650,1151,0,256,5.053127,3.989466,3.989466,1.000000,0.932010,-1,-1,-1,-1,-1,0.088025
60,399,0,18579,46.563910,0.000000,30.000000,-1,40.005544,40.005544,-1,11,0,1662,18,0,725,1301,0,130,4.958717,3.754554,3.754554,1.000000,0.956457,-1,-1,-1,-1,-1,0.080632
70,406,0,18475,45.504926,0.000000,30.000000,-1,40.004005,40.004005,-1,20,0,1592,23,0,683,1441,0,229,4.783157,3.634038,3.634038,1.000000,0.934277,-1,-1,-1,-1,-1,0.079860
80,394,0,17590,44.644670,0.000000,30.000000,-1,40.010972,40.010972,-1,25,0,1554,16,0,640,1199,0,325,4.899370,3.693451,3.693451,1.000000,0.917625,-1,-1,-1,-1,-1,0.082730
90,393,0,17973,45.732824,0.000000,30.000000,-1,40.008958,40.008958,-1,16,0,1624,16,0,645,1357,0,205,4.847494,3.705396,3.705396,1.000000,0.939601,-1,-1,-1,-1,-1,0.081023
